name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Fujiyama Steakhouse of Japan,https://www.ubereats.com/columbus/food-delivery/fujiyama-steakhouse-of-japan/K-vZQDKISd2GKQSpFmBuGQ,westerville-ohio,"['Breakfast and Brunch', 'Seafood', 'Chicken']",4.4,134,$$$,40.0878024,-82.9514161,+16148912224,43231,5755 Cleveland Ave,Columbus,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '17:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Columbus', 'addressRegion': 'OH', 'postalCode': '43231', 'addressCountry': 'US', 'streetAddress': '5755 Cleveland Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.0878024, 'longitude': -82.9514161}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '134'}"
Borgata Pizza Cafe,https://www.ubereats.com/columbus/food-delivery/borgata-pizza-cafe/cqOxntkbTd2FJEf0328Ojg,westerville-ohio,"['Italian', 'Pasta', 'Comfort Food', 'Family Meals']",4.7,331,$,40.089413199999996,-83.0509383,+16143968758,43085,2285 W Dublin Granville Rd,Worthington,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Worthington', 'addressRegion': 'OH', 'postalCode': '43085', 'addressCountry': 'US', 'streetAddress': '2285 W Dublin Granville Rd'}","{'@type': 'GeoCoordinates', 'latitude': 40.089413199999996, 'longitude': -83.0509383}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '331'}"
The Fat Girl Bakery,https://www.ubereats.com/columbus/food-delivery/the-fat-girl-bakery/1Al72ACHTiW61l-ZOUzQxQ,westerville-ohio,"['American', 'Breakfast and Brunch', 'Desserts']",4.7,42,$,40.153412,-82.99955299999999,+16143560631,43035,1347 Cameron Ave,Lewis Center,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '8:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Lewis Center', 'addressRegion': 'OH', 'postalCode': '43035', 'addressCountry': 'US', 'streetAddress': '1347 Cameron Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.153412, 'longitude': -82.99955299999999}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '42'}"
"BIBIBOP Asian Grill (1500 Polaris Parkway, Suite 5)",https://www.ubereats.com/columbus/food-delivery/bibibop-asian-grill-1500-polaris-parkway-suite-5/pprcUrfZS9KA6w1OkB_4Ow,westerville-ohio,"['Healthy', 'Asian Fusion', 'Rice-bowls']",4.8,43,$,40.1457041,-82.9797134,+16144404424,43240,1500 Polaris Pkwy,Columbus,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Columbus', 'addressRegion': 'OH', 'postalCode': '43240', 'addressCountry': 'US', 'streetAddress': '1500 Polaris Pkwy'}","{'@type': 'GeoCoordinates', 'latitude': 40.1457041, 'longitude': -82.9797134}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '43'}"
Dairy Queen - Treat (1900 Tamarack Cir S),https://www.ubereats.com/columbus/food-delivery/dairy-queen-treat-1900-tamarack-cir-s/wt-hce4JTBKRLpHPzO0GEg,westerville-ohio,"['American', 'Fast Food', 'Ice Cream & Frozen Yogurt', 'Allergy Friendly']",4.7,39,$,40.0755017,-82.9669789,+16148465265,43229,1900 Tamarack Cir S,Columbus,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '13:0', 'closes': '18:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '18:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Columbus', 'addressRegion': 'OH', 'postalCode': '43229', 'addressCountry': 'US', 'streetAddress': '1900 Tamarack Cir S'}","{'@type': 'GeoCoordinates', 'latitude': 40.0755017, 'longitude': -82.9669789}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '39'}"
Burger King (99 W. Schrock Road),https://www.ubereats.com/columbus/food-delivery/burger-king-99-w-schrock-road/XUGMX8p1QHyUJRyD2L1o5w,westerville-ohio,"['American', 'burger', 'Fast Food']",,,$,40.10941469999999,-82.92804679999999,+16148999191,43081,99 W. Schrock Road,Westerville,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:30', 'closes': '10:29'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '6:30', 'closes': '10:29'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Westerville', 'addressRegion': 'OH', 'postalCode': '43081', 'addressCountry': 'US', 'streetAddress': '99 W. Schrock Road'}","{'@type': 'GeoCoordinates', 'latitude': 40.10941469999999, 'longitude': -82.92804679999999}",{}
Chipotle Mexican Grill (1140 Polaris Pkwy),https://www.ubereats.com/columbus/food-delivery/chipotle-mexican-grill-1140-polaris-pkwy/J43u1sS4TXSZkqasGX8UtA,westerville-ohio,"['Healthy', 'Mexican']",4.6,235,$,40.1439523,-82.9893756,+16147811320,43240,1140 Polaris Pkwy,Columbus,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:45', 'closes': '21:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Columbus', 'addressRegion': 'OH', 'postalCode': '43240', 'addressCountry': 'US', 'streetAddress': '1140 Polaris Pkwy'}","{'@type': 'GeoCoordinates', 'latitude': 40.1439523, 'longitude': -82.9893756}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '235'}"
Tim Hortons (1815 Morse Rd),https://www.ubereats.com/columbus/food-delivery/tim-hortons-1815-morse-rd/6uattDkpQk2fWJXtMd4SEw,westerville-ohio,"['Bakery', 'Cafe', 'Donuts']",4.6,42,$$,40.0598414,-82.9706118,+16144470707,43229,1815 Morse Rd,Columbus,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '6:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Columbus', 'addressRegion': 'OH', 'postalCode': '43229', 'addressCountry': 'US', 'streetAddress': '1815 Morse Rd'}","{'@type': 'GeoCoordinates', 'latitude': 40.0598414, 'longitude': -82.9706118}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '42'}"
Buffalo Wild Wings (3878 Attucks Dr),https://www.ubereats.com/columbus/food-delivery/buffalo-wild-wings-3878-attucks-dr/y0YNo4qSSJO1q2Evosqzeg,westerville-ohio,"['wings', 'American', 'Chicken']",4.4,56,$$,40.1551168,-83.0910351,+16147665371,43065,3878 Attucks Dr,Powell,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Powell', 'addressRegion': 'OH', 'postalCode': '43065', 'addressCountry': 'US', 'streetAddress': '3878 Attucks Dr'}","{'@type': 'GeoCoordinates', 'latitude': 40.1551168, 'longitude': -83.0910351}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '56'}"
Chipotle Mexican Grill (4489 N High St),https://www.ubereats.com/columbus/food-delivery/chipotle-mexican-grill-4489-n-high-st/5D-H6XzHT2-yLj49XL8few,westerville-ohio,"['Healthy', 'Mexican']",4.7,144,$,40.0538885,-83.0204442,+16142635547,43214,4489 N High St,Columbus,OH,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:45', 'closes': '21:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Columbus', 'addressRegion': 'OH', 'postalCode': '43214', 'addressCountry': 'US', 'streetAddress': '4489 N High St'}","{'@type': 'GeoCoordinates', 'latitude': 40.0538885, 'longitude': -83.0204442}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '144'}"
