name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Papa Murphy's  (1816 E 66th St),https://www.ubereats.com/minneapolis/food-delivery/papa-murphys-1816-e-66th-st/YGYB_GbnRqedltBsCFHx_A,richfield-minnesota,"['Pizza', 'Salads', 'Italian']",,,$,44.88390640000001,-93.24875929999999,+16128617272,55423,1816 E 66th St,Richfield,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '11:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Richfield', 'addressRegion': 'MN', 'postalCode': '55423', 'addressCountry': 'US', 'streetAddress': '1816 E 66th St'}","{'@type': 'GeoCoordinates', 'latitude': 44.88390640000001, 'longitude': -93.24875929999999}",{}
Cinnabon  (E. 180 Broadway),https://www.ubereats.com/minneapolis/food-delivery/cinnabon-e-180-broadway/u8rxKMNtTl6Jkhano4jyCA,richfield-minnesota,"['Bakery', 'Desserts', 'Flour based food']",4.7,20,$,44.854981,-93.2399001,+19528588208,55425,E. 180 Broadway,Bloomington,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:30', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '9:30', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:30', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Bloomington', 'addressRegion': 'MN', 'postalCode': '55425', 'addressCountry': 'US', 'streetAddress': 'E. 180 Broadway'}","{'@type': 'GeoCoordinates', 'latitude': 44.854981, 'longitude': -93.2399001}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '20'}"
Clancey's Meats and Fish,https://www.ubereats.com/minneapolis/food-delivery/clanceys-meats-and-fish/JVxyFb2NQZ2to4SynEYLmQ,richfield-minnesota,"['Burgers', 'American', 'Sandwiches']",,,$,44.9242532,-93.31451849999999,+16129260222,55410,4307 Upton Ave S,Minneapolis,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minneapolis', 'addressRegion': 'MN', 'postalCode': '55410', 'addressCountry': 'US', 'streetAddress': '4307 Upton Ave S'}","{'@type': 'GeoCoordinates', 'latitude': 44.9242532, 'longitude': -93.31451849999999}",{}
Joe's Burger Shack ,https://www.ubereats.com/minneapolis/food-delivery/joes-burger-shack/FiszZEj0Tj-grO1gySfhdQ,richfield-minnesota,"['Burgers', 'American', 'Sandwiches']",,,$,44.9339649,-93.2368765,+16128863817,55406,2403 E 38th St,Minneapolis,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '7:0', 'closes': '12:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minneapolis', 'addressRegion': 'MN', 'postalCode': '55406', 'addressCountry': 'US', 'streetAddress': '2403 E 38th St'}","{'@type': 'GeoCoordinates', 'latitude': 44.9339649, 'longitude': -93.2368765}",{}
Ben & Jerry's South Minneapolis,https://www.ubereats.com/minneapolis/food-delivery/ben-%26-jerrys-south-minneapolis/IcQYyRsNREiLIcCgwctuig,richfield-minnesota,"['Ice Cream & Frozen Yogurt', 'Comfort Food', 'Desserts']",,,$,44.9468227,-93.3222481,+16128605815,55416,3070 Excelsior Blvd,Minneapolis,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minneapolis', 'addressRegion': 'MN', 'postalCode': '55416', 'addressCountry': 'US', 'streetAddress': '3070 Excelsior Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 44.9468227, 'longitude': -93.3222481}",{}
5-8 Club (Minneapolis),https://www.ubereats.com/minneapolis/food-delivery/5-8-club-minneapolis/iyhpHVahQLasF0EmVCmCDQ,richfield-minnesota,"['Burgers', 'American', 'Sandwiches']",4.4,62,$,44.89774229999999,-93.2478884,+16128235858,55417,5800 Cedar Ave,Minneapolis,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minneapolis', 'addressRegion': 'MN', 'postalCode': '55417', 'addressCountry': 'US', 'streetAddress': '5800 Cedar Ave'}","{'@type': 'GeoCoordinates', 'latitude': 44.89774229999999, 'longitude': -93.2478884}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '62'}"
Sweet Retreat,https://www.ubereats.com/minneapolis/food-delivery/sweet-retreat/zYfa--eNSMC5TSzkTZ585Q,richfield-minnesota,"['Desserts', 'Vegetarian', 'Coffee and Tea']",,,$,44.9120629,-93.32883799999999,+16123536230,55410,5013 France Avenue South,Minneapolis,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minneapolis', 'addressRegion': 'MN', 'postalCode': '55410', 'addressCountry': 'US', 'streetAddress': '5013 France Avenue South'}","{'@type': 'GeoCoordinates', 'latitude': 44.9120629, 'longitude': -93.32883799999999}",{}
Sweet corner,https://www.ubereats.com/minneapolis/food-delivery/sweet-corner/NtlwmuJ_TfeuFtwS14Gijw,richfield-minnesota,"['Belgian', 'Chicken', 'Juice and Smoothies']",,,$,44.9325932,-93.16669040000001,+17027383789,55105,300 Snelling Ave S,Saint Paul,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '12:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Saint Paul', 'addressRegion': 'MN', 'postalCode': '55105', 'addressCountry': 'US', 'streetAddress': '300 Snelling Ave S'}","{'@type': 'GeoCoordinates', 'latitude': 44.9325932, 'longitude': -93.16669040000001}",{}
Hot Hands Pie & Biscuit,https://www.ubereats.com/minneapolis/food-delivery/hot-hands-pie-%26-biscuit/JAjM6hGPTkG-GxsVT8nT8Q,richfield-minnesota,"['Desserts', 'Vegetarian', 'Coffee and Tea']",,,$,44.9331818,-93.16675670000001,+16514704056,55105,272 Snelling Ave S 100,Saint Paul,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '9:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Saint Paul', 'addressRegion': 'MN', 'postalCode': '55105', 'addressCountry': 'US', 'streetAddress': '272 Snelling Ave S 100'}","{'@type': 'GeoCoordinates', 'latitude': 44.9331818, 'longitude': -93.16675670000001}",{}
Prime Deli,https://www.ubereats.com/minneapolis/food-delivery/prime-deli/PZrk3pBnSDSR8zVf3xDhSg,richfield-minnesota,"['Burgers', 'American', 'Sandwiches']",,,$,44.9489197,-93.3332375,+19523035813,55416,4224 Minnetonka Blvd,Minneapolis,MN,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '19:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '13:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '13:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minneapolis', 'addressRegion': 'MN', 'postalCode': '55416', 'addressCountry': 'US', 'streetAddress': '4224 Minnetonka Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 44.9489197, 'longitude': -93.3332375}",{}
