name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Jake's Burger & Jake's Restaurant,https://www.ubereats.com/milwaukee/food-delivery/jakes-burger-%26-jakes-restaurant/24y6XV0vQD6bTBrZwUmmVQ,menomonee-falls-wisconsin,"['American', 'Allergy Friendly']",,,$$,43.08465320000001,-88.179041,+12627811110,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '17:0', 'closes': '19:30'}]",,"{'@type': 'GeoCoordinates', 'latitude': 43.08465320000001, 'longitude': -88.179041}",{}
Crispy Kitchen ,https://www.ubereats.com/milwaukee/food-delivery/crispy-kitchen/oKhe2LWTQQ64qUXU9yw8CA,menomonee-falls-wisconsin,"['American', 'Chicken', 'Juice and Smoothies', 'Family Meals']",,,$$,43.1489188,-87.9562622,+14143526667,53209,7222 N Teutonia Ave,Milwaukee,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Milwaukee', 'addressRegion': 'WI', 'postalCode': '53209', 'addressCountry': 'US', 'streetAddress': '7222 N Teutonia Ave'}","{'@type': 'GeoCoordinates', 'latitude': 43.1489188, 'longitude': -87.9562622}",{}
,https://www.ubereats.com/milwaukee/food-delivery/dickeys-barbeque-1273-capitol-drive/5X9civx_QtSnkDhXgyQCFQ,menomonee-falls-wisconsin,,,,,,,,,,,,,,,
FreshFin Poké (Brookfield),https://www.ubereats.com/milwaukee/food-delivery/freshfin-poke-brookfield/iAvR6flxQVivet5V_HmUqA,menomonee-falls-wisconsin,['Asian Fusion'],4.9,31,$$,43.034333,-88.164737,+12625056510,53045,240 N Lord St,Brookfield,Wisconsin,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:30', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brookfield', 'addressRegion': 'Wisconsin', 'postalCode': '53045', 'addressCountry': 'US', 'streetAddress': '240 N Lord St'}","{'@type': 'GeoCoordinates', 'latitude': 43.034333, 'longitude': -88.164737}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '31'}"
Kurt Schulz Delicatessen & Restaurant (Mikwaukee),https://www.ubereats.com/milwaukee/food-delivery/kurt-schulz-delicatessen-%26-restaurant-mikwaukee/vggXrgrQShSn-qGwOabGhg,menomonee-falls-wisconsin,"['Sandwiches', 'American', 'Healthy']",4.9,15,$,43.1771414,-87.9636172,+14143541004,53209,8752 N Deerwood Dr,Milwaukee,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '6:30', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '6:30', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Milwaukee', 'addressRegion': 'WI', 'postalCode': '53209', 'addressCountry': 'US', 'streetAddress': '8752 N Deerwood Dr'}","{'@type': 'GeoCoordinates', 'latitude': 43.1771414, 'longitude': -87.9636172}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '15'}"
"Grimaldi's  (20119 Lord Street, Space J-101)",https://www.ubereats.com/milwaukee/food-delivery/grimaldis-20119-lord-street-space-j-101/FPTk9yMRT-a6I4LEyg2PkQ,menomonee-falls-wisconsin,"['Italian', 'pizza', 'Salads']",4.6,30,$$,43.0340003,-88.1640366,+12627851115,53045,"20119 Lord Street, Space J-101",Brookfield,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brookfield', 'addressRegion': 'WI', 'postalCode': '53045', 'addressCountry': 'US', 'streetAddress': '20119 Lord Street, Space J-101'}","{'@type': 'GeoCoordinates', 'latitude': 43.0340003, 'longitude': -88.1640366}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '30'}"
Kraverz Frozen Custard (Mikwaukee),https://www.ubereats.com/milwaukee/food-delivery/kraverz-frozen-custard-mikwaukee/jxjXre5JQA-onM7ivdhtew,menomonee-falls-wisconsin,"['Ice Cream & Frozen Yogurt', 'Comfort Food', 'Desserts']",4.8,200,$,43.17779890000001,-88.1001884,+12622555728,53051,N88W15325 Main St,Menomonee Falls,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '20:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Menomonee Falls', 'addressRegion': 'WI', 'postalCode': '53051', 'addressCountry': 'US', 'streetAddress': 'N88W15325 Main St'}","{'@type': 'GeoCoordinates', 'latitude': 43.17779890000001, 'longitude': -88.1001884}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '200'}"
Papa Murphy's  (W156N5530 Pilgrim Road Suite C),https://www.ubereats.com/milwaukee/food-delivery/papa-murphys-w156n5530-pilgrim-road-suite-c/K616i255QFiBMrtm4uE1TQ,menomonee-falls-wisconsin,"['Pizza', 'American', 'Fast Food']",,,$,43.1176599,-88.10464180000001,+12622527272,53051,W156N5530 Pilgrim Road Suite C,Menomonee Falls,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Menomonee Falls', 'addressRegion': 'WI', 'postalCode': '53051', 'addressCountry': 'US', 'streetAddress': 'W156N5530 Pilgrim Road Suite C'}","{'@type': 'GeoCoordinates', 'latitude': 43.1176599, 'longitude': -88.10464180000001}",{}
Taco Bell (510 N Mayfair Rd),https://www.ubereats.com/milwaukee/food-delivery/taco-bell-510-n-mayfair-rd/oJSpmeTGQSW2zJTZiuD3Ug,menomonee-falls-wisconsin,"['Burritos', 'Fast Food', 'Mexican']",3.6,36,$,43.0366837,-88.0466624,+14147713959,53226,510 N Mayfair Rd,Wauwatosa,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '14:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '0:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '8:0', 'closes': '10:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '14:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '8:0', 'closes': '10:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '9:0', 'closes': '1:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Wauwatosa', 'addressRegion': 'WI', 'postalCode': '53226', 'addressCountry': 'US', 'streetAddress': '510 N Mayfair Rd'}","{'@type': 'GeoCoordinates', 'latitude': 43.0366837, 'longitude': -88.0466624}","{'@type': 'AggregateRating', 'ratingValue': 3.6, 'reviewCount': '36'}"
The Main Mill (Main St.),https://www.ubereats.com/milwaukee/food-delivery/the-main-mill-main-st/HvGd7RorS1aN3yHQaQRqKA,menomonee-falls-wisconsin,"['Salads', 'Sandwich', 'Pasta', 'American']",,,$,43.17879,-88.115159,+12623455692,53051,N88W16521 Main St,Menomonee Falls,Wisconsin,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '15:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Menomonee Falls', 'addressRegion': 'Wisconsin', 'postalCode': '53051', 'addressCountry': 'US', 'streetAddress': 'N88W16521 Main St'}","{'@type': 'GeoCoordinates', 'latitude': 43.17879, 'longitude': -88.115159}",{}
Dunkin' (N56w15560 Silver Spring Dr),https://www.ubereats.com/milwaukee/food-delivery/dunkin-n56w15560-silver-spring-dr/atXrD0UlSAainOb9ugN6xQ,menomonee-falls-wisconsin,"['Breakfast & Brunch', 'Donuts']",,,$,43.11965909999999,-88.104534,+12623731799,53051,N56w15560 Silver Spring Dr,Menomonee Falls,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '4:30', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Menomonee Falls', 'addressRegion': 'WI', 'postalCode': '53051', 'addressCountry': 'US', 'streetAddress': 'N56w15560 Silver Spring Dr'}","{'@type': 'GeoCoordinates', 'latitude': 43.11965909999999, 'longitude': -88.104534}",{}
Sharks Fish and Chicken,https://www.ubereats.com/milwaukee/food-delivery/sharks-fish-and-chicken/19-P7YMDR_mGYt07QIp2Ig,menomonee-falls-wisconsin,"['Wings', 'American', 'Fast Food', 'Family Meals']",4.1,26,$,43.1208305,-88.00640190000001,+14144661455,53218,5653 N 76th St,Milwaukee,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Milwaukee', 'addressRegion': 'WI', 'postalCode': '53218', 'addressCountry': 'US', 'streetAddress': '5653 N 76th St'}","{'@type': 'GeoCoordinates', 'latitude': 43.1208305, 'longitude': -88.00640190000001}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '26'}"
Outback Steakhouse (295 S. Moorland Road),https://www.ubereats.com/milwaukee/food-delivery/outback-steakhouse-295-s-moorland-road/pxNKBe0lRW-hDB-jiE516w,menomonee-falls-wisconsin,"['Burgers', 'American', 'Sandwiches', 'Steak', 'Seafood', 'Salads', 'BBQ']",4.6,200,$,43.02874970000001,-88.10702760000001,+12627969580,53005,295 S. Moorland Road,Brookfield,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brookfield', 'addressRegion': 'WI', 'postalCode': '53005', 'addressCountry': 'US', 'streetAddress': '295 S. Moorland Road'}","{'@type': 'GeoCoordinates', 'latitude': 43.02874970000001, 'longitude': -88.10702760000001}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '200'}"
Papa John's (N80 W 14910 Appleton Ave),https://www.ubereats.com/milwaukee/food-delivery/papa-johns-n80-w-14910-appleton-ave/st6rOKeNT0a21eVPErENqQ,menomonee-falls-wisconsin,"['Desserts', 'PIzza', 'Wings']",4.6,25,$$,43.1640056,-88.0957871,+12622514616,53051,N80 W 14910 Appleton Ave,Menomonee Falls,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '21:25'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:0', 'closes': '22:25'}]","{'@type': 'PostalAddress', 'addressLocality': 'Menomonee Falls', 'addressRegion': 'WI', 'postalCode': '53051', 'addressCountry': 'US', 'streetAddress': 'N80 W 14910 Appleton Ave'}","{'@type': 'GeoCoordinates', 'latitude': 43.1640056, 'longitude': -88.0957871}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '25'}"
Ketta’s kitchen llc,https://www.ubereats.com/milwaukee/food-delivery/kettas-kitchen-llc/MPCv3sN-ReOdGUSHjZ2LNQ,menomonee-falls-wisconsin,"['Burgers', 'American', 'Sandwiches']",,,$,43.1252907,-88.0054748,+14143169000,53218,5908 North 76th Street,Milwaukee,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '12:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Milwaukee', 'addressRegion': 'WI', 'postalCode': '53218', 'addressCountry': 'US', 'streetAddress': '5908 North 76th Street'}","{'@type': 'GeoCoordinates', 'latitude': 43.1252907, 'longitude': -88.0054748}",{}
KFC (7242 N. Teutonia Ave.),https://www.ubereats.com/milwaukee/food-delivery/kfc-7242-n-teutonia-ave/KSmqEhflSPGC13nE0TeU1Q,menomonee-falls-wisconsin,"['American', 'Fast Food', 'wings']",4.1,47,$,43.1494536,-87.95651509999999,+14143514495,53209,7242 N. Teutonia Ave.,Milwaukee,WI,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Milwaukee', 'addressRegion': 'WI', 'postalCode': '53209', 'addressCountry': 'US', 'streetAddress': '7242 N. Teutonia Ave.'}","{'@type': 'GeoCoordinates', 'latitude': 43.1494536, 'longitude': -87.95651509999999}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '47'}"
