name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Josh's Hotdogs (Northbrook),https://www.ubereats.com/chicago/food-delivery/joshs-hotdogs-northbrook/LaIvIkK0TTuFMV9NLC0PlA,riverwoods-illinois,"['Burgers', 'Sandwich', 'American']",4.5,63,$,42.13699,-87.880348,+18472721177,60062,873 Sanders Rd,Northbrook,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Northbrook', 'addressRegion': 'IL', 'postalCode': '60062', 'addressCountry': 'US', 'streetAddress': '873 Sanders Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.13699, 'longitude': -87.880348}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '63'}"
Little Red Hen of Glencoe,https://www.ubereats.com/chicago/food-delivery/little-red-hen-of-glencoe/NEp7UI64TKikR0r4CuxyBg,riverwoods-illinois,"['American', 'Sandwich', 'Burgers']",4.5,17,$,42.133097,-87.758613,+18478354900,60022,653 Vernon Ave,Glencoe,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Glencoe', 'addressRegion': 'IL', 'postalCode': '60022', 'addressCountry': 'US', 'streetAddress': '653 Vernon Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.133097, 'longitude': -87.758613}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '17'}"
Five Guys IL-0523 701 N. Milwaukee Ave,https://www.ubereats.com/chicago/food-delivery/five-guys-il-0523-701-n-milwaukee-ave/zuFUeFzkT4a9848jQZy1uA,riverwoods-illinois,"['American', 'Burgers']",4.6,123,$,42.23703500000001,-87.943417,+18476803810,60061,701 N Milwaukee Ave,Vernon Hills,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Vernon Hills', 'addressRegion': 'IL', 'postalCode': '60061', 'addressCountry': 'US', 'streetAddress': '701 N Milwaukee Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.23703500000001, 'longitude': -87.943417}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '123'}"
Dangela's Dumplings,https://www.ubereats.com/chicago/food-delivery/dangelas-dumplings/dzwUMp8lS0G1RZh0XgBb2Q,riverwoods-illinois,"['Chinese', 'Asian', 'Asian Fusion']",5.0,23,$,42.2838825,-87.9537931,+18475493248,60048,133 N Milwaukee Ave,Libertyville,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Libertyville', 'addressRegion': 'IL', 'postalCode': '60048', 'addressCountry': 'US', 'streetAddress': '133 N Milwaukee Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.2838825, 'longitude': -87.9537931}","{'@type': 'AggregateRating', 'ratingValue': 5, 'reviewCount': '23'}"
Ararat,https://www.ubereats.com/chicago/food-delivery/ararat/-IspppbSQUCsqD_h5Rg4ag,riverwoods-illinois,"['Mediterranean', 'Russian']",,,$$,42.2414168,-87.99830949999999,+18475669755,60060,364 Townline Rd,Mundelein,Illinois,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mundelein', 'addressRegion': 'Illinois', 'postalCode': '60060', 'addressCountry': 'US', 'streetAddress': '364 Townline Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.2414168, 'longitude': -87.99830949999999}",{}
Jersey Mike's Subs (Rand & Arlington Heights),https://www.ubereats.com/chicago/food-delivery/jersey-mikes-subs-rand-%26-arlington-heights/xaZnYHowTc-3Gi_vK5dfng,riverwoods-illinois,"['Sandwich', 'American']",,,$,42.114114,-87.983556,+12247353437,60004,115 West Rand Road,Arlington Heights,IL,[],"{'@type': 'PostalAddress', 'addressLocality': 'Arlington Heights', 'addressRegion': 'IL', 'postalCode': '60004', 'addressCountry': 'US', 'streetAddress': '115 West Rand Road'}","{'@type': 'GeoCoordinates', 'latitude': 42.114114, 'longitude': -87.983556}",{}
Honey Biscuit Breakfast,https://www.ubereats.com/chicago/food-delivery/honey-biscuit-breakfast/eOQwtkutRNGeeqMi4KeLfg,riverwoods-illinois,"['Breakfast and Brunch', 'American', 'Sandwiches']",,,$,42.0648343,-87.9386811,+18477491860,60056-3101,106 W Northwest Hwy,Mt Prospect,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '14:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mt Prospect', 'addressRegion': 'IL', 'postalCode': '60056-3101', 'addressCountry': 'US', 'streetAddress': '106 W Northwest Hwy'}","{'@type': 'GeoCoordinates', 'latitude': 42.0648343, 'longitude': -87.9386811}",{}
Suzy's Swirl,https://www.ubereats.com/chicago/food-delivery/suzys-swirl/40cqnF0RSSqenMkG8249cw,riverwoods-illinois,"['Desserts', 'Ice Cream and Frozen Yogurt']",,,$$,42.280068,-87.876513,+12245445189,60044,703 Rockland Rd,Lake Bluff,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Lake Bluff', 'addressRegion': 'IL', 'postalCode': '60044', 'addressCountry': 'US', 'streetAddress': '703 Rockland Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.280068, 'longitude': -87.876513}",{}
Which Wich Annex Of Arlington Heights,https://www.ubereats.com/chicago/food-delivery/which-wich-annex-of-arlington-heights/s_jetGO9RVC8ZGMAApb0tQ,riverwoods-illinois,"['Sandwiches', 'American', 'Healthy']",4.7,11,$,42.1137988,-87.9845947,+18477492646,60004,67 West Rand Road,Arlington Heights,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '11:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Arlington Heights', 'addressRegion': 'IL', 'postalCode': '60004', 'addressCountry': 'US', 'streetAddress': '67 West Rand Road'}","{'@type': 'GeoCoordinates', 'latitude': 42.1137988, 'longitude': -87.9845947}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '11'}"
IDOF - I Dream Of Falafel (Vernon Hills),https://www.ubereats.com/chicago/food-delivery/idof-i-dream-of-falafel-vernon-hills/VFC7GhjYQxm4wMJGojivhg,riverwoods-illinois,"['Burgers', 'American', 'Sandwiches']",,,$,42.2325647,-87.9421349,+18475493288,60061,375 N Milwaukee,Vernon Hills,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Vernon Hills', 'addressRegion': 'IL', 'postalCode': '60061', 'addressCountry': 'US', 'streetAddress': '375 N Milwaukee'}","{'@type': 'GeoCoordinates', 'latitude': 42.2325647, 'longitude': -87.9421349}",{}
