name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Gigi's Cupcakes,https://www.ubereats.com/tampa/food-delivery/gigis-cupcakes/XYLJdZQrRDS-z5mzGGMZpQ,carrollwood-florida,"['Desserts', 'Bakery']",4.9,136,$$,27.929849,-82.506638,+18132585555,33629,3810 W Neptune St,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33629', 'addressCountry': 'US', 'streetAddress': '3810 W Neptune St'}","{'@type': 'GeoCoordinates', 'latitude': 27.929849, 'longitude': -82.506638}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '136'}"
Martin's BBQ,https://www.ubereats.com/tampa/food-delivery/martins-bbq/F_PGw-nsQWCvgexEk71uFg,carrollwood-florida,"['Latin American', 'Caribbean', 'BBQ', 'Family Meals']",4.5,79,$,28.024524,-82.5608293,+18139810341,33634,7306 W Waters Ave,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33634', 'addressCountry': 'US', 'streetAddress': '7306 W Waters Ave'}","{'@type': 'GeoCoordinates', 'latitude': 28.024524, 'longitude': -82.5608293}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '79'}"
Bodega (Seminole Heights),https://www.ubereats.com/tampa/food-delivery/bodega-seminole-heights/fD209T-lQseQsXRN0ww7cA,carrollwood-florida,"['American', 'Juice and Smoothies', 'Coffee and Tea', 'Latin American']",4.7,306,$,28.000945,-82.459173,+18135333333,33604,5901 N Ave,Tampa,Florida,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '23:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'Florida', 'postalCode': '33604', 'addressCountry': 'US', 'streetAddress': '5901 N Ave'}","{'@type': 'GeoCoordinates', 'latitude': 28.000945, 'longitude': -82.459173}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '306'}"
Navas Bar and Grill,https://www.ubereats.com/tampa/food-delivery/navas-bar-and-grill/OWr4uR98QeSgzlIHh2hg5w,carrollwood-florida,"['Latin American: Other', 'Breakfast and Brunch', 'Sandwich']",,,,28.025524,-82.476079,+18134665866,33604,1701 W Waters Ave,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '0:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '7:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '19:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '10:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '7:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '0:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '7:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '10:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '7:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '0:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '7:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '10:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '7:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '0:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '7:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '10:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '7:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '0:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '7:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33604', 'addressCountry': 'US', 'streetAddress': '1701 W Waters Ave'}","{'@type': 'GeoCoordinates', 'latitude': 28.025524, 'longitude': -82.476079}",{}
The Hungry Greek (Race Track),https://www.ubereats.com/tampa/food-delivery/the-hungry-greek-race-track/ef3iUVPpTdKkbPSXeUx3-Q,carrollwood-florida,"['Mediterranean', 'Greek', 'Vegetarian', 'Family Meals']",4.8,134,$,28.069344,-82.63401,+18138142707,33626,12950 Race Track Rd,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33626', 'addressCountry': 'US', 'streetAddress': '12950 Race Track Rd'}","{'@type': 'GeoCoordinates', 'latitude': 28.069344, 'longitude': -82.63401}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '134'}"
Poke Depot ,https://www.ubereats.com/tampa/food-delivery/poke-depot/ZW0z7mTmTpC3eoF9z0YO1A,carrollwood-florida,"['Asian Fusion', 'Asian', 'Korean', 'Sushi']",4.6,19,$,28.0555039,-82.4273789,+18139788095,33612,2786 E Fowler Ave,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:45', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:45', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33612', 'addressCountry': 'US', 'streetAddress': '2786 E Fowler Ave'}","{'@type': 'GeoCoordinates', 'latitude': 28.0555039, 'longitude': -82.4273789}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '19'}"
Anthony's New York Style Pizza,https://www.ubereats.com/tampa/food-delivery/anthonys-new-york-style-pizza/dwYf4gEMQaOp3s1meaOBGw,carrollwood-florida,"['Pizza', 'Desserts']",4.5,75,$,28.059807,-82.541696,+18139628777,33624,12041 Anderson Rd,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '23:0', 'closes': '22:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '23:0', 'closes': '22:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33624', 'addressCountry': 'US', 'streetAddress': '12041 Anderson Rd'}","{'@type': 'GeoCoordinates', 'latitude': 28.059807, 'longitude': -82.541696}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '75'}"
Barrow's Gourmet Deli,https://www.ubereats.com/tampa/food-delivery/barrows-gourmet-deli/MypbYkcnSAmlPOGY46DbAQ,carrollwood-florida,['Traditional American'],4.9,72,$,27.935861,-82.503241,+18138700950,33609,3660 Henderson Blvd,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '14:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33609', 'addressCountry': 'US', 'streetAddress': '3660 Henderson Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 27.935861, 'longitude': -82.503241}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '72'}"
Station House Bbq ,https://www.ubereats.com/tampa/food-delivery/station-house-bbq/rQmKDlTTT3WmkHbskrymZg,carrollwood-florida,"['BBQ', 'Chicken', 'Burgers']",,,,28.10250790000001,-82.4600552,+18132949892,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '3:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '3:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 28.10250790000001, 'longitude': -82.4600552}",{}
Hooters (Bruce B Downs Blvd & E Fletcher Ave),https://www.ubereats.com/tampa/food-delivery/hooters-bruce-b-downs-blvd-%26-e-fletcher-ave/GWj3t7lVS4i-5u7m8HCXMw,carrollwood-florida,"['American', 'Wings']",4.4,500,$$,28.070288,-82.426652,+18139721682,33613,13606 Bruce B Downs Blvd,Tampa,FL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:15'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tampa', 'addressRegion': 'FL', 'postalCode': '33613', 'addressCountry': 'US', 'streetAddress': '13606 Bruce B Downs Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 28.070288, 'longitude': -82.426652}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '500'}"
