name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
All Star Bagels,https://www.ubereats.com/new-jersey/food-delivery/all-star-bagels/8ayybgvETzGbVnO1Iyrkkg,point-pleasant-beach-new-jersey,"['American', 'Breakfast and Brunch', 'Desserts']",,,$,40.1275599,-74.0535585,+17328003200,08736,95 Atlantic Ave,Manasquan,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '6:0', 'closes': '13:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '6:0', 'closes': '12:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Manasquan', 'addressRegion': 'NJ', 'postalCode': '08736', 'addressCountry': 'US', 'streetAddress': '95 Atlantic Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.1275599, 'longitude': -74.0535585}",{}
Nick's Breakfast Kitchen ,https://www.ubereats.com/new-jersey/food-delivery/nicks-breakfast-kitchen/fIzZPausTTC2tOpBvOrk8w,point-pleasant-beach-new-jersey,"['Breakfast and Brunch', 'American', 'Sandwiches']",,,$,40.0841927,-74.0476837,+17328994848,08742,500 Washington Ave Suite 3,Point Pleasant Beach,New Jersey,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '17:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '16:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '14:30', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '14:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Point Pleasant Beach', 'addressRegion': 'New Jersey', 'postalCode': '08742', 'addressCountry': 'US', 'streetAddress': '500 Washington Ave Suite 3'}","{'@type': 'GeoCoordinates', 'latitude': 40.0841927, 'longitude': -74.0476837}",{}
Pancheros Mexican Grill (1919 Route 35),https://www.ubereats.com/new-jersey/food-delivery/pancheros-mexican-grill-1919-route-35/_ub5KSNfRSalYvFfIsVgKw,point-pleasant-beach-new-jersey,"['Burritos', 'Mexican', 'Tex Mex']",4.6,29,$$,40.1563738,-74.0544534,+18484698960,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '20:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 40.1563738, 'longitude': -74.0544534}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '29'}"
Playa Bowls (Manasquan),https://www.ubereats.com/new-jersey/food-delivery/playa-bowls-manasquan/TottptzbTAO_hAR3ic5xGQ,point-pleasant-beach-new-jersey,"['Juice and Smoothies', 'Healthy', 'Vegetarian Friendly', 'Healthy', 'Family Meals']",,,$,40.1120494,-74.03325850000002,+12015712430,8736,191 Beach Front,Manasquan,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '17:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Manasquan', 'addressRegion': 'NJ', 'postalCode': '8736', 'addressCountry': 'US', 'streetAddress': '191 Beach Front'}","{'@type': 'GeoCoordinates', 'latitude': 40.1120494, 'longitude': -74.03325850000002}",{}
Azteca Restaurant,https://www.ubereats.com/new-jersey/food-delivery/azteca-restaurant/3A9LC8w2QLe5QC9tLvyodg,point-pleasant-beach-new-jersey,"['Mexican', 'Latin American', 'New Mexican']",,,$,40.17289939999999,-74.0328352,+17327493536,07719,1633 State Route 71,Belmar,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '18:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Belmar', 'addressRegion': 'NJ', 'postalCode': '07719', 'addressCountry': 'US', 'streetAddress': '1633 State Route 71'}","{'@type': 'GeoCoordinates', 'latitude': 40.17289939999999, 'longitude': -74.0328352}",{}
Spring Lake Manor,https://www.ubereats.com/new-jersey/food-delivery/spring-lake-manor/6akqO8CYSUuX5uscn5aKmA,point-pleasant-beach-new-jersey,"['American', 'Mexican', 'Italian', 'Healthy', 'Comfort Food']",,,,40.1456586,-74.0418877,+17322456488,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '23:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 40.1456586, 'longitude': -74.0418877}",{}
Mamoun's Falafel (Wall Township),https://www.ubereats.com/new-jersey/food-delivery/mamouns-falafel-wall-township/Xr_ZWYrdSPGCof4vpr_b0w,point-pleasant-beach-new-jersey,"['Mediterranean', 'Greek', 'Vegetarian']",,,$,40.1572807,-74.0541092,+17325987523,07719,1919 route 35,Wall Township,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '4:0', 'closes': '4:1'}]","{'@type': 'PostalAddress', 'addressLocality': 'Wall Township', 'addressRegion': 'NJ', 'postalCode': '07719', 'addressCountry': 'US', 'streetAddress': '1919 route 35'}","{'@type': 'GeoCoordinates', 'latitude': 40.1572807, 'longitude': -74.0541092}",{}
Baladina Mediterranean Restaurant ,https://www.ubereats.com/new-jersey/food-delivery/baladina-mediterranean-restaurant/JMKyNfU4RRyyyRRVvKQ53A,point-pleasant-beach-new-jersey,"['Mediterranean', 'Salads', 'Sandwich']",4.7,30,$,39.976168,-74.1369859,+18482244889,08753,931 Fischer Blvd,Toms River,New Jersey,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Toms River', 'addressRegion': 'New Jersey', 'postalCode': '08753', 'addressCountry': 'US', 'streetAddress': '931 Fischer Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 39.976168, 'longitude': -74.1369859}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '30'}"
Jersey Mike's (2085 Route 88),https://www.ubereats.com/new-jersey/food-delivery/jersey-mikes-2085-route-88/oT6Fwk1-SiSRG8pOAejcHQ,point-pleasant-beach-new-jersey,"['Sandwich', 'American']",4.7,88,$,40.075517,-74.104863,+17328927827,08724,2085 Route 88,Brick,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:14', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brick', 'addressRegion': 'NJ', 'postalCode': '08724', 'addressCountry': 'US', 'streetAddress': '2085 Route 88'}","{'@type': 'GeoCoordinates', 'latitude': 40.075517, 'longitude': -74.104863}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '88'}"
Playa Poke  (Lil Belmar),https://www.ubereats.com/new-jersey/food-delivery/playa-poke-lil-belmar/s1-G-Le1QsC4nXxB3SiEiQ,point-pleasant-beach-new-jersey,"['Juice and Smoothies', 'Vegetarian Friendly', 'Healthy']",,,$,40.17165900000001,-74.0159819,+8484049267,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '1:0', 'closes': '1:30'}]",,"{'@type': 'GeoCoordinates', 'latitude': 40.17165900000001, 'longitude': -74.0159819}",{}
Ancient Bread Pizza,https://www.ubereats.com/new-jersey/food-delivery/ancient-bread-pizza/Y4Ivye6gTiyR_C-3nuCQ1g,point-pleasant-beach-new-jersey,"['Pizza', 'American']",,,,40.08375,-74.04736,+17328991416,08742,500 Washington Avenue,Point Pleasant Beach,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Point Pleasant Beach', 'addressRegion': 'NJ', 'postalCode': '08742', 'addressCountry': 'US', 'streetAddress': '500 Washington Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 40.08375, 'longitude': -74.04736}",{}
Thai Jasmine To Go Restaurant,https://www.ubereats.com/new-jersey/food-delivery/thai-jasmine-to-go-restaurant/LVAKy6pBSGea5-O_gcjXKg,point-pleasant-beach-new-jersey,"['Thai', 'Asian', 'Noodles']",4.5,20,$,40.0841927,-74.0476837,+17324756475,08742,500 Washington Ave Ste 4,Point Pleasant Beach,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '15:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '15:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Point Pleasant Beach', 'addressRegion': 'NJ', 'postalCode': '08742', 'addressCountry': 'US', 'streetAddress': '500 Washington Ave Ste 4'}","{'@type': 'GeoCoordinates', 'latitude': 40.0841927, 'longitude': -74.0476837}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '20'}"
Dunkin' (1007 Route 70),https://www.ubereats.com/new-jersey/food-delivery/dunkin-1007-route-70/CCYPj4zRQqG__kE3YsXZNg,point-pleasant-beach-new-jersey,"['Breakfast and Brunch', 'Donuts']",,,$,40.1004385,-74.08088769999999,+17325285585,8730,1007 Route 70,Brielle,NJ,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '5:30', 'closes': '18:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brielle', 'addressRegion': 'NJ', 'postalCode': '8730', 'addressCountry': 'US', 'streetAddress': '1007 Route 70'}","{'@type': 'GeoCoordinates', 'latitude': 40.1004385, 'longitude': -74.08088769999999}",{}
