name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Cheese Grille - LES,https://www.ubereats.com/new-york/food-delivery/cheese-grille-les/tMnK9e6UQeONljHWCTfGQg,new-york,"['American', 'Sandwich']",4.8,41,$,40.721911,-73.988671,+12124609383,10002,188 Allen St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '12:0', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '188 Allen St'}","{'@type': 'GeoCoordinates', 'latitude': 40.721911, 'longitude': -73.988671}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '41'}"
Go Vegan Cuisine,https://www.ubereats.com/new-york/food-delivery/go-vegan-cuisine/X1wrT6neREqlP-tnDqroww,new-york,"['Asian', 'Asian Fusion', 'Korean', 'Allergy Friendly']",,,$,40.7140637,-73.9874695,+12676668199,10002,215 E Broadway 1 st,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '215 E Broadway 1 st'}","{'@type': 'GeoCoordinates', 'latitude': 40.7140637, 'longitude': -73.9874695}",{}
Cafe Katja,https://www.ubereats.com/new-york/food-delivery/cafe-katja/hOZVMGVlTZybi3-3ntP3wA,new-york,"['Cafe', 'Breakfast and Brunch', 'Austrian', 'Pub']",,,$,40.7177239,-73.99059559999999,+12122199545,10002,79 Orchard St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:30', 'closes': '3:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '17:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '17:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '17:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '0:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '79 Orchard St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7177239, 'longitude': -73.99059559999999}",{}
Shanghai Asian Cuisine,https://www.ubereats.com/new-york/food-delivery/shanghai-asian-cuisine/--QIEJPFTMCQ6DMEpxZBsg,new-york,"['Chinese', 'Asian', 'Asian Fusion']",,,$,40.7158656,-73.99724359999999,+12129645640,10013,14A Elizabeth St,New York,NY,[],"{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10013', 'addressCountry': 'US', 'streetAddress': '14A Elizabeth St'}","{'@type': 'GeoCoordinates', 'latitude': 40.7158656, 'longitude': -73.99724359999999}",{}
Sakura of Japan,https://www.ubereats.com/new-york/food-delivery/sakura-of-japan/EW6D7TIzSTqkUor8xtl8Vg,new-york,"['Japanese', 'Comfort Food', 'Rice-bowls']",4.7,26,$,40.7472951,-73.9893305,+19172658154,10001,65 West 30th Street,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10001', 'addressCountry': 'US', 'streetAddress': '65 West 30th Street'}","{'@type': 'GeoCoordinates', 'latitude': 40.7472951, 'longitude': -73.9893305}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '26'}"
MELT Bakery - LES,https://www.ubereats.com/new-york/food-delivery/melt-bakery-les/LA0XHZm5QCeyCuNEV8CbxA,new-york,"['Desserts', 'Ice Cream and Frozen Yogurt', 'Bakery']",4.9,35,$,40.719721,-73.989228,+16465356358,10002,132 Orchard St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10002', 'addressCountry': 'US', 'streetAddress': '132 Orchard St'}","{'@type': 'GeoCoordinates', 'latitude': 40.719721, 'longitude': -73.989228}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '35'}"
Rivoli pizza II,https://www.ubereats.com/new-york/food-delivery/rivoli-pizza-ii/YJr9R-HuTqybJ6xOkq-mGg,new-york,"['Pizza', 'American', 'Fast Food']",,,$,40.733131,-74.006625,+12126751933,10014,501 Hudson St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '11:0', 'closes': '23:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '11:0', 'closes': '0:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '3:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10014', 'addressCountry': 'US', 'streetAddress': '501 Hudson St'}","{'@type': 'GeoCoordinates', 'latitude': 40.733131, 'longitude': -74.006625}",{}
Daily Poke Co.,https://www.ubereats.com/new-york/food-delivery/daily-poke-co/yPZBfqkgRyiFpfyelKo2AA,new-york,"['Hawaiian', 'Seafood', 'Salads', 'Gluten Free Friendly', 'Healthy', 'Sushi', 'Asian']",,,$,40.759251,-73.970623,+19703339759,10022,638 Lexington Ave,New York,New York,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'New York', 'postalCode': '10022', 'addressCountry': 'US', 'streetAddress': '638 Lexington Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.759251, 'longitude': -73.970623}",{}
Areppas Gramercy,https://www.ubereats.com/new-york/food-delivery/areppas-gramercy/m0yOkq_USDWV1umbMG8WhQ,new-york,"['Latin American', 'Spanish']",4.5,25,$,40.740063,-73.9855319,+19542615219,10010,115 E 23rd St,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10010', 'addressCountry': 'US', 'streetAddress': '115 E 23rd St'}","{'@type': 'GeoCoordinates', 'latitude': 40.740063, 'longitude': -73.9855319}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '25'}"
Feltman's - East Village,https://www.ubereats.com/new-york/food-delivery/feltmans-east-village/IU4ufOOPTgiOW_fgyZxxWg,new-york,['Traditional American'],,,$,40.727506,-73.985839,+16463376755,10003,80 St Marks Pl,New York,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '13:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '18:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'New York', 'addressRegion': 'NY', 'postalCode': '10003', 'addressCountry': 'US', 'streetAddress': '80 St Marks Pl'}","{'@type': 'GeoCoordinates', 'latitude': 40.727506, 'longitude': -73.985839}",{}
