name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Chipotle Mexican Grill (2504 Highway 6 And 50 Ste 300),https://www.ubereats.com/rockies/food-delivery/chipotle-mexican-grill-2504-highway-6-and-50-ste-300/W5vjwlo3RUqSZuYPqjH-CQ,grand-junction-colorado,"['Healthy', 'Mexican']",4.6,45,$,39.08343600000001,-108.5879275,+19702571966,81505,2504 Highway 6 And 50 Ste 300,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:45', 'closes': '20:40'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81505', 'addressCountry': 'US', 'streetAddress': '2504 Highway 6 And 50 Ste 300'}","{'@type': 'GeoCoordinates', 'latitude': 39.08343600000001, 'longitude': -108.5879275}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '45'}"
Mountain Air Roasters,https://www.ubereats.com/rockies/food-delivery/mountain-air-roasters/L39RSkjtQAC5tkAaCaljWg,grand-junction-colorado,"['Coffee and Tea', 'American', 'Breakfast and Brunch']",,,$,39.0679994,-108.5608629,+19704334390,81501,126 N 7th St,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81501', 'addressCountry': 'US', 'streetAddress': '126 N 7th St'}","{'@type': 'GeoCoordinates', 'latitude': 39.0679994, 'longitude': -108.5608629}",{}
Carl's Jr. (2842 North Ave),https://www.ubereats.com/rockies/food-delivery/carls-jr-2842-north-ave/qnb8Qs8YSZiBjf7zR7wyQg,grand-junction-colorado,"['Fast Food', 'Burgers', 'Salads', 'Burritos', 'American']",4.5,32,$,39.077747,-108.5260492,+19702459555,81501,2842 North Ave,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '6:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '6:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '6:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '6:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81501', 'addressCountry': 'US', 'streetAddress': '2842 North Ave'}","{'@type': 'GeoCoordinates', 'latitude': 39.077747, 'longitude': -108.5260492}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '32'}"
Qdoba (2510 N 12th St),https://www.ubereats.com/rockies/food-delivery/qdoba-2510-n-12th-st/8SbuTYlTTYituHndR851DA,grand-junction-colorado,"['Burritos', 'Dinner', 'Mexican', 'Tacos']",4.5,50,$,39.0903281,-108.5519285,+19706284903,81501,2510 N 12th St,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81501', 'addressCountry': 'US', 'streetAddress': '2510 N 12th St'}","{'@type': 'GeoCoordinates', 'latitude': 39.0903281, 'longitude': -108.5519285}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '50'}"
MX Tapas Bar Restaurante,https://www.ubereats.com/rockies/food-delivery/mx-tapas-bar-restaurante/dzgCdodvSiGe54ld6XFgwA,grand-junction-colorado,"['Mexican', 'Rolls', 'Desserts']",,,,39.0676148,-108.5633382,+19709861005,81501,546 Main St Mezzanine,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81501', 'addressCountry': 'US', 'streetAddress': '546 Main St Mezzanine'}","{'@type': 'GeoCoordinates', 'latitude': 39.0676148, 'longitude': -108.5633382}",{}
Charley's Philly Steaks (2424 Highway 6 And 50#0142),https://www.ubereats.com/rockies/food-delivery/charleys-philly-steaks-2424-highway-6-and-50%230142/XZQ6NUdJTrOPElIlZzvEcQ,grand-junction-colorado,"['Sandwich', 'American', 'Kids Friendly', 'Fast Food']",,,$,39.0916904,-108.6029569,+19702412007,81505,2424 Highway 6 And 50 #0142,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '18:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81505', 'addressCountry': 'US', 'streetAddress': '2424 Highway 6 And 50 #0142'}","{'@type': 'GeoCoordinates', 'latitude': 39.0916904, 'longitude': -108.6029569}",{}
Zoup! (644 North Ave),https://www.ubereats.com/rockies/food-delivery/zoup!-644-north-ave/IYqqyHW_TuaqUJj6t8Wo5A,grand-junction-colorado,"['American', 'Salads', 'Sandwich', 'Vegan Friendly', 'Vegan', 'Cafe']",,,$,39.07797199999999,-108.5618076,+19703613340,81501,644 North Ave,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81501', 'addressCountry': 'US', 'streetAddress': '644 North Ave'}","{'@type': 'GeoCoordinates', 'latitude': 39.07797199999999, 'longitude': -108.5618076}",{}
Taco Bell (736 Horizon Dr),https://www.ubereats.com/rockies/food-delivery/taco-bell-736-horizon-dr/twebCmLZRSSGJw7Kne6GWg,grand-junction-colorado,"['Burritos', 'Fast Food', 'Mexican']",4.3,25,$,39.110612,-108.5403104,+19702455956,81506,736 Horizon Dr,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '14:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '0:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '10:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81506', 'addressCountry': 'US', 'streetAddress': '736 Horizon Dr'}","{'@type': 'GeoCoordinates', 'latitude': 39.110612, 'longitude': -108.5403104}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '25'}"
Papa Murphy's  (2546 Rimrock Avenue Suite 200B),https://www.ubereats.com/rockies/food-delivery/papa-murphys-2546-rimrock-avenue-suite-200b/EkRgKPkbR72ipr8E0uqTpw,grand-junction-colorado,"['Pizza', 'Italian', 'Salads']",,,$$,39.0788568,-108.5810565,+19702577272,81505,2546 Rimrock Avenue Suite 200B,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '10:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '10:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '10:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81505', 'addressCountry': 'US', 'streetAddress': '2546 Rimrock Avenue Suite 200B'}","{'@type': 'GeoCoordinates', 'latitude': 39.0788568, 'longitude': -108.5810565}",{}
KFC (1111 North Avenue),https://www.ubereats.com/rockies/food-delivery/kfc-1111-north-avenue/7njsVY9qTly-2I7c1zaFFw,grand-junction-colorado,"['American', 'Fast Food', 'wings']",4.4,16,$,39.07704959999999,-108.5538996,+19702436222,81501,1111 North Avenue,Grand Junction,CO,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Grand Junction', 'addressRegion': 'CO', 'postalCode': '81501', 'addressCountry': 'US', 'streetAddress': '1111 North Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 39.07704959999999, 'longitude': -108.5538996}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '16'}"
