name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Olive Express Mediterranean Cafe,https://www.ubereats.com/washington-dc/food-delivery/olive-express-mediterranean-cafe/H2QUJJWBR_Of2tfNlLqF6A,broadlands-virginia,['Mediterranean'],,,$$,38.954065,-77.42822129999999,+13365013100,20171,"2550 Wasser Terrace, 250",Herndon,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:30', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Herndon', 'addressRegion': 'VA', 'postalCode': '20171', 'addressCountry': 'US', 'streetAddress': '2550 Wasser Terrace, 250'}","{'@type': 'GeoCoordinates', 'latitude': 38.954065, 'longitude': -77.42822129999999}",{}
Il Cappero,https://www.ubereats.com/washington-dc/food-delivery/il-cappero/BWsgyW3jRkCCJR0whsMM_g,broadlands-virginia,"['Italian', 'Pasta', 'Salads']",4.9,27,$$,39.0820716,-77.4957838,+15719194830,20176,19307 Promenade Dr,Leesburg,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '19:35'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '16:0', 'closes': '19:35'}]","{'@type': 'PostalAddress', 'addressLocality': 'Leesburg', 'addressRegion': 'VA', 'postalCode': '20176', 'addressCountry': 'US', 'streetAddress': '19307 Promenade Dr'}","{'@type': 'GeoCoordinates', 'latitude': 39.0820716, 'longitude': -77.4957838}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '27'}"
Halal hut,https://www.ubereats.com/washington-dc/food-delivery/halal-hut/MlOQlxfESs2Kif-ai-H49Q,broadlands-virginia,['Chicken'],,,,39.015637,-77.372323,+17035936562,20164,47024 Harry Byrd Hwy,Sterling,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Sterling', 'addressRegion': 'VA', 'postalCode': '20164', 'addressCountry': 'US', 'streetAddress': '47024 Harry Byrd Hwy'}","{'@type': 'GeoCoordinates', 'latitude': 39.015637, 'longitude': -77.372323}",{}
Tipicos Gloria - Sterling,https://www.ubereats.com/washington-dc/food-delivery/tipicos-gloria-sterling/tzGcnPTFT3yZD35VaqrAIA,broadlands-virginia,"['Mexican', 'Salvadorian']",,,$,38.9991173,-77.4063781,+17034212232,20164,317 South,Sterling,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '9:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Sterling', 'addressRegion': 'VA', 'postalCode': '20164', 'addressCountry': 'US', 'streetAddress': '317 South'}","{'@type': 'GeoCoordinates', 'latitude': 38.9991173, 'longitude': -77.4063781}",{}
Pind Indian Cuisine,https://www.ubereats.com/washington-dc/food-delivery/pind-indian-cuisine/TYd5KPC3SWGCiwyp0PYqHQ,broadlands-virginia,['Indian'],4.1,38,$,39.052863,-77.454713,+14348063656,20147,20522 Easthampton Plaza,Ashburn,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '17:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '17:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '17:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ashburn', 'addressRegion': 'VA', 'postalCode': '20147', 'addressCountry': 'US', 'streetAddress': '20522 Easthampton Plaza'}","{'@type': 'GeoCoordinates', 'latitude': 39.052863, 'longitude': -77.454713}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '38'}"
Kabob sandwich house,https://www.ubereats.com/washington-dc/food-delivery/kabob-sandwich-house/VTdAfYvfS7-JInEeymwxvw,broadlands-virginia,"['Burgers', 'American', 'Sandwiches']",,,$$,39.0144271,-77.3756878,+17034442690,20164,47100 Community Plaza,Sterling,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Sterling', 'addressRegion': 'VA', 'postalCode': '20164', 'addressCountry': 'US', 'streetAddress': '47100 Community Plaza'}","{'@type': 'GeoCoordinates', 'latitude': 39.0144271, 'longitude': -77.3756878}",{}
Arby's (23511 Overland Dr),https://www.ubereats.com/washington-dc/food-delivery/arbys-23511-overland-dr/l6gm64ToQRiLIU1QKyCgOA,broadlands-virginia,"['American', 'Sandwich', 'Fast Food', 'Kids Friendly']",4.5,74,$,38.964311,-77.495403,+17036618710,20166,23511 Overland Dr,Dulles,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Dulles', 'addressRegion': 'VA', 'postalCode': '20166', 'addressCountry': 'US', 'streetAddress': '23511 Overland Dr'}","{'@type': 'GeoCoordinates', 'latitude': 38.964311, 'longitude': -77.495403}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '74'}"
Five Guys VA-0123 44650 Waxpool Rd,https://www.ubereats.com/washington-dc/food-delivery/five-guys-va-0123-44650-waxpool-rd/N6r1TYhgQQ-xQqIDENqGlg,broadlands-virginia,"['American', 'Burgers']",4.7,281,$,39.0136336,-77.46024779999999,+17037260344,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 39.0136336, 'longitude': -77.46024779999999}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '281'}"
Santísima Hamburguesa,https://www.ubereats.com/washington-dc/food-delivery/santisima-hamburguesa/892bro0uQx2iv03JBctXvA,broadlands-virginia,"['Colombian', 'South American', 'Burgers']",,,,39.003975,-77.432322,+17036512661,20164,22054 Shaw Rd,Sterling,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '18:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '19:0', 'closes': '23:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '18:30', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Sterling', 'addressRegion': 'VA', 'postalCode': '20164', 'addressCountry': 'US', 'streetAddress': '22054 Shaw Rd'}","{'@type': 'GeoCoordinates', 'latitude': 39.003975, 'longitude': -77.432322}",{}
Wayback Burgers (43670 Greenway Corporate Dr),https://www.ubereats.com/washington-dc/food-delivery/wayback-burgers-43670-greenway-corporate-dr/W88A3rN4QJ-NjF6g_A4cSA,broadlands-virginia,"['Burgers', 'American', 'Sandwich', 'Salads']",4.7,102,$,39.009421,-77.491537,+17036874325,20147,43670 Greenway Corporate Dr,Ashburn,VA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Ashburn', 'addressRegion': 'VA', 'postalCode': '20147', 'addressCountry': 'US', 'streetAddress': '43670 Greenway Corporate Dr'}","{'@type': 'GeoCoordinates', 'latitude': 39.009421, 'longitude': -77.491537}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '102'}"
