name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Bedrocks,https://www.ubereats.com/chicago/food-delivery/bedrocks/LXLX1a_iTauld1wEToyeOg,minooka-illinois,"['American', 'Burgers', 'Sandwiches']",,,$,41.5223649,-88.20455100000001,+16307406585,60404,700 W Jefferson St,Shorewood,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '23:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '0:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Shorewood', 'addressRegion': 'IL', 'postalCode': '60404', 'addressCountry': 'US', 'streetAddress': '700 W Jefferson St'}","{'@type': 'GeoCoordinates', 'latitude': 41.5223649, 'longitude': -88.20455100000001}",{}
Dunkin' (1201 W Jefferson St),https://www.ubereats.com/chicago/food-delivery/dunkin-1201-w-jefferson-st/g4KL9sMrS2ikDMhMDL7jLg,minooka-illinois,"['Coffee and Tea', 'American', 'Breakfast and Brunch']",4.4,28,$,41.5209637,-88.2190337,+18152806582,60404,1201 W Jefferson St,Shorewood,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '5:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '4:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Shorewood', 'addressRegion': 'IL', 'postalCode': '60404', 'addressCountry': 'US', 'streetAddress': '1201 W Jefferson St'}","{'@type': 'GeoCoordinates', 'latitude': 41.5209637, 'longitude': -88.2190337}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '28'}"
POPUS GOURMET POPCORN,https://www.ubereats.com/chicago/food-delivery/popus-gourmet-popcorn/PwnyiNo4SCS-XCA6BPYVFA,minooka-illinois,"['Desserts', 'Coffee and Tea']",,,$,41.52134340000001,-88.13190709999999,+18156006296,60435,2004 W Jefferson St,Joliet,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Joliet', 'addressRegion': 'IL', 'postalCode': '60435', 'addressCountry': 'US', 'streetAddress': '2004 W Jefferson St'}","{'@type': 'GeoCoordinates', 'latitude': 41.52134340000001, 'longitude': -88.13190709999999}",{}
Chicago Style Grill,https://www.ubereats.com/chicago/food-delivery/chicago-style-grill/-R3pDMzCSZy-a-gdTHgNOg,minooka-illinois,['American'],4.5,121,$,41.537599,-88.0862319,+18156305709,60435,221 Ruby St,Joliet,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Joliet', 'addressRegion': 'IL', 'postalCode': '60435', 'addressCountry': 'US', 'streetAddress': '221 Ruby St'}","{'@type': 'GeoCoordinates', 'latitude': 41.537599, 'longitude': -88.0862319}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '121'}"
Grandma's Pancake House,https://www.ubereats.com/chicago/food-delivery/grandmas-pancake-house/uWZ-yuuGSXCxdeYRjYm1jA,minooka-illinois,['Breakfast and Brunch'],4.8,68,$$,41.45546148187302,-88.27588838097903,+18154672044,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '14:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 41.45546148187302, 'longitude': -88.27588838097903}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '68'}"
sliBuy Deli,https://www.ubereats.com/chicago/food-delivery/slibuy-deli/Yci6dfyZT0-tkctG--Obrg,minooka-illinois,"['Sandwich', 'American', 'Desserts']",,,$,41.4978752,-88.20046029999999,+18156302833,,,,,[],,"{'@type': 'GeoCoordinates', 'latitude': 41.4978752, 'longitude': -88.20046029999999}",{}
Candy and Corn,https://www.ubereats.com/chicago/food-delivery/candy-and-corn/7BPQmzN4Qs2h1OnDMzpBPw,minooka-illinois,"['American', 'Desserts', 'Kids Friendly']",,,$,41.4543766,-88.27341419999999,+13312311841,60447,516 W Mondamin St,Minooka,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Minooka', 'addressRegion': 'IL', 'postalCode': '60447', 'addressCountry': 'US', 'streetAddress': '516 W Mondamin St'}","{'@type': 'GeoCoordinates', 'latitude': 41.4543766, 'longitude': -88.27341419999999}",{}
Rax,https://www.ubereats.com/chicago/food-delivery/rax/N9Or49CJSC2fdCxHXkm7Fg,minooka-illinois,"['Burgers', 'American']",4.7,60,$,41.5219499,-88.13565849999999,+18157255500,60435,2136 W Jefferson St,Joliet,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '8:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Joliet', 'addressRegion': 'IL', 'postalCode': '60435', 'addressCountry': 'US', 'streetAddress': '2136 W Jefferson St'}","{'@type': 'GeoCoordinates', 'latitude': 41.5219499, 'longitude': -88.13565849999999}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '60'}"
Happy Falafel,https://www.ubereats.com/chicago/food-delivery/happy-falafel/5_Tf6CP5SniTFHNSZfeg8w,minooka-illinois,"['Middle Eastern', 'Arabian', 'Chicken']",,,$,41.5604056,-88.2011467,+18157827686,60586,2119 Illinois Hwy 59,Plainfield,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Plainfield', 'addressRegion': 'IL', 'postalCode': '60586', 'addressCountry': 'US', 'streetAddress': '2119 Illinois Hwy 59'}","{'@type': 'GeoCoordinates', 'latitude': 41.5604056, 'longitude': -88.2011467}",{}
Beef Shack (Joliet),https://www.ubereats.com/chicago/food-delivery/beef-shack-joliet/VXrpbE3nRzy0hdaE4QO5AA,minooka-illinois,['Salad / Sandwiches'],4.4,118,$,41.5224429,-88.1207728,+18157142287,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '21:30'}]",,"{'@type': 'GeoCoordinates', 'latitude': 41.5224429, 'longitude': -88.1207728}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '118'}"
