name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Kerns kitchen,https://www.ubereats.com/upstate-ny/food-delivery/kerns-kitchen/S5LN3F0dRs-OrmANV8ww4w,amherst-new-york,"['American', 'Breakfast and Brunch', 'Desserts']",,,$,42.9159797,-78.8073751,+17168923331,14211,163 Kerns Ave,Buffalo,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '16:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Buffalo', 'addressRegion': 'NY', 'postalCode': '14211', 'addressCountry': 'US', 'streetAddress': '163 Kerns Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.9159797, 'longitude': -78.8073751}",{}
Burger King (600 Thruway Plaza Drive),https://www.ubereats.com/upstate-ny/food-delivery/burger-king-600-thruway-plaza-drive/_Cpx3mX8Qa-HlyAFkQIsSA,amherst-new-york,"['American', 'burger', 'Fast Food']",4.5,54,$,42.90345439999999,-78.7826621,+17168935414,14225,600 Thruway Plaza Drive,Cheektowaga,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:30', 'closes': '9:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '6:30', 'closes': '9:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cheektowaga', 'addressRegion': 'NY', 'postalCode': '14225', 'addressCountry': 'US', 'streetAddress': '600 Thruway Plaza Drive'}","{'@type': 'GeoCoordinates', 'latitude': 42.90345439999999, 'longitude': -78.7826621}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '54'}"
La Casa De Sabores,https://www.ubereats.com/upstate-ny/food-delivery/la-casa-de-sabores/ZdOszK2jSKKLx0onQCyejw,amherst-new-york,"['Latin American', 'Latin Fusion', 'Dominican']",4.2,59,$$,42.93206869999999,-78.89112639999999,+17163701484,14213,1 Letchworth St,Buffalo,New York,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Buffalo', 'addressRegion': 'New York', 'postalCode': '14213', 'addressCountry': 'US', 'streetAddress': '1 Letchworth St'}","{'@type': 'GeoCoordinates', 'latitude': 42.93206869999999, 'longitude': -78.89112639999999}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '59'}"
Arby's (3793 Delaware),https://www.ubereats.com/upstate-ny/food-delivery/arbys-3793-delaware/hp9XVqhLRIKnSkvhgNdkmg,amherst-new-york,"['Burgers', 'American', 'Sandwiches', 'Fast Food', 'Kids Friendly']",4.4,46,$,42.9876235,-78.8727427,+17168730116,14150,3793 Delaware Ave.,Tonawanda,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tonawanda', 'addressRegion': 'NY', 'postalCode': '14150', 'addressCountry': 'US', 'streetAddress': '3793 Delaware Ave.'}","{'@type': 'GeoCoordinates', 'latitude': 42.9876235, 'longitude': -78.8727427}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '46'}"
800 Maple,https://www.ubereats.com/upstate-ny/food-delivery/800-maple/IVXqdacTQ5a55uhUgD2qvA,amherst-new-york,"['New American', 'Breakfast and Brunch', 'Pizza']",4.7,19,$,42.991398,-78.757008,+17166885800,14221,800 Maple Rd,Williamsville,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Williamsville', 'addressRegion': 'NY', 'postalCode': '14221', 'addressCountry': 'US', 'streetAddress': '800 Maple Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.991398, 'longitude': -78.757008}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '19'}"
Arby's (564 Dick Rd.),https://www.ubereats.com/upstate-ny/food-delivery/arbys-564-dick-rd/8wQprfuwToyyEXZzDJ6-fA,amherst-new-york,"['American', 'Fast Food', 'Kids Friendly']",4.6,74,$$,42.9174306,-78.73748379999999,+17166017595,14043,564 Dick Rd.,Depew,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Depew', 'addressRegion': 'NY', 'postalCode': '14043', 'addressCountry': 'US', 'streetAddress': '564 Dick Rd.'}","{'@type': 'GeoCoordinates', 'latitude': 42.9174306, 'longitude': -78.73748379999999}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '74'}"
World of Beer (1 Walden Galleria),https://www.ubereats.com/upstate-ny/food-delivery/world-of-beer-1-walden-galleria/zsqSJwBPTI-_B7Iun9BNfw,amherst-new-york,"['Bar Food', 'Sandwich', 'Salads']",4.3,23,$$,42.9135693,-78.76331170000002,+17166830947,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '13:0', 'closes': '21:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 42.9135693, 'longitude': -78.76331170000002}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '23'}"
"Firehouse Subs (5205 Transit Rd., Suite 200)",https://www.ubereats.com/upstate-ny/food-delivery/firehouse-subs-5205-transit-rd-suite-200/wmuDARxXSc6rYkVoNT45aw,amherst-new-york,"['Sandwich', 'Deli']",,,$,42.98805040000001,-78.69628709999999,+17162763259,14221,5205 Transit Rd.,Buffalo,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Buffalo', 'addressRegion': 'NY', 'postalCode': '14221', 'addressCountry': 'US', 'streetAddress': '5205 Transit Rd.'}","{'@type': 'GeoCoordinates', 'latitude': 42.98805040000001, 'longitude': -78.69628709999999}",{}
The Bayou,https://www.ubereats.com/upstate-ny/food-delivery/the-bayou/9swkWnpPRGW9llMdt2kMfg,amherst-new-york,"['Comfort Food', 'Caribbean', 'Cajun']",4.5,15,$,42.8686048,-78.7492216,+17169309687,14227,142 French Rd,Buffalo,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '13:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Buffalo', 'addressRegion': 'NY', 'postalCode': '14227', 'addressCountry': 'US', 'streetAddress': '142 French Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.8686048, 'longitude': -78.7492216}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '15'}"
D'avolio - Williamsville,https://www.ubereats.com/upstate-ny/food-delivery/davolio-williamsville/O72zOnoQTJmLZzkVyln4gg,amherst-new-york,"['Sandwiches', 'American', 'Healthy', 'Italian']",,,$,42.9615233,-78.75122809999999,+17168109354,14221-5361,5409 Main St,Williamsville,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '11:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Williamsville', 'addressRegion': 'NY', 'postalCode': '14221-5361', 'addressCountry': 'US', 'streetAddress': '5409 Main St'}","{'@type': 'GeoCoordinates', 'latitude': 42.9615233, 'longitude': -78.75122809999999}",{}
