name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Johnny's Chophouse,https://www.ubereats.com/chicago/food-delivery/johnnys-chophouse/1P_iq3kmQDKS-4WxCrlZ4A,fox-lake-illinois,"['Steak', 'American', 'Fast Food']",,,$,42.4621255,-88.0924804,+18478382015,60002,1500 Main St,Antioch,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '16:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '16:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '16:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '16:0', 'closes': '17:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Antioch', 'addressRegion': 'IL', 'postalCode': '60002', 'addressCountry': 'US', 'streetAddress': '1500 Main St'}","{'@type': 'GeoCoordinates', 'latitude': 42.4621255, 'longitude': -88.0924804}",{}
Ajua Mexican Restaurant,https://www.ubereats.com/chicago/food-delivery/ajua-mexican-restaurant/rFjjweJWRaCG-tQOFxp0xg,fox-lake-illinois,"['Mexican', 'Latin American', 'New Mexican']",4.9,22,$,42.3405914,-88.0864792,+18478867777,60073,163 W Belvidere Rd,Round Lake,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Round Lake', 'addressRegion': 'IL', 'postalCode': '60073', 'addressCountry': 'US', 'streetAddress': '163 W Belvidere Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.3405914, 'longitude': -88.0864792}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '22'}"
Firenza Pizza (Lindenhurst),https://www.ubereats.com/chicago/food-delivery/firenza-pizza-lindenhurst/exPGNEgGSIWP_97-hY0e4g,fox-lake-illinois,"['Pizza', 'American', 'Italian', 'Family Meals']",,,$,42.4314053,-88.0226654,+12243725115,60046,616 North Bridgeport Terrace,Lindenhurst,Illinois,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '16:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Lindenhurst', 'addressRegion': 'Illinois', 'postalCode': '60046', 'addressCountry': 'US', 'streetAddress': '616 North Bridgeport Terrace'}","{'@type': 'GeoCoordinates', 'latitude': 42.4314053, 'longitude': -88.0226654}",{}
"THE LODGE OF ANTIOCH, LTD.",https://www.ubereats.com/chicago/food-delivery/the-lodge-of-antioch-ltd/N9Fgkp44TbyNGowzPCcBcA,fox-lake-illinois,"['Burgers', 'American', 'Sandwiches']",4.8,18,$,42.4783848,-88.09593389999999,+18473442591,60002,899 Main St,Antioch,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Antioch', 'addressRegion': 'IL', 'postalCode': '60002', 'addressCountry': 'US', 'streetAddress': '899 Main St'}","{'@type': 'GeoCoordinates', 'latitude': 42.4783848, 'longitude': -88.09593389999999}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '18'}"
Main street cafe,https://www.ubereats.com/chicago/food-delivery/main-street-cafe/sdLvZPHuRoqNqIi8QuCVNg,fox-lake-illinois,"['Bar / Pub Food', 'Sandwich', 'Salads']",,,$,42.34900229999999,-88.079179,+18477408182,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '21:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 42.34900229999999, 'longitude': -88.079179}",{}
La Michoacana Special,https://www.ubereats.com/chicago/food-delivery/la-michoacana-special/hT79fug8Qf6g3gf6DaKbkQ,fox-lake-illinois,"['Ice Cream & Frozen Yogurt', 'Comfort Food', 'Desserts']",4.8,74,$,42.37889029999999,-88.10537719999999,+12245783371,60073,913 W Rollins Rd,Round Lake Beach,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Round Lake Beach', 'addressRegion': 'IL', 'postalCode': '60073', 'addressCountry': 'US', 'streetAddress': '913 W Rollins Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.37889029999999, 'longitude': -88.10537719999999}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '74'}"
Panda Express (2476 N. Richmond Rd),https://www.ubereats.com/chicago/food-delivery/panda-express-2476-n-richmond-rd/oZdLa3RTSwmQ9DWhrMcb-g,fox-lake-illinois,"['Chinese', 'Asian', 'Family Meals']",4.5,60,$,42.361388,-88.266487,+18153448028,60050,2476 N. Richmond Rd,Mchenry,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Mchenry', 'addressRegion': 'IL', 'postalCode': '60050', 'addressCountry': 'US', 'streetAddress': '2476 N. Richmond Rd'}","{'@type': 'GeoCoordinates', 'latitude': 42.361388, 'longitude': -88.266487}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '60'}"
Moretti's Ristorante & Pizzeria (Fox Lake),https://www.ubereats.com/chicago/food-delivery/morettis-ristorante-%26-pizzeria-fox-lake/ziboo4svQ1WfJhyTqlsExw,fox-lake-illinois,"['Italian', 'Pasta', 'Comfort Food']",,,$,42.40573149999999,-88.1934172,+18479731800,60020,164 US-12,Fox Lake,IL,[],"{'@type': 'PostalAddress', 'addressLocality': 'Fox Lake', 'addressRegion': 'IL', 'postalCode': '60020', 'addressCountry': 'US', 'streetAddress': '164 US-12'}","{'@type': 'GeoCoordinates', 'latitude': 42.40573149999999, 'longitude': -88.1934172}",{}
Jersey Mike’s Subs (1787 N. Richmond Road),https://www.ubereats.com/chicago/food-delivery/jersey-mikes-subs-1787-n-richmond-road/tEOSF_RXQ-ewpGgJ0TUIrg,fox-lake-illinois,"['Sandwich', 'American']",4.8,82,$,42.3530659,-88.267826,+17797042949,60051,1787 N. Richmond Road,McHenry,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'McHenry', 'addressRegion': 'IL', 'postalCode': '60051', 'addressCountry': 'US', 'streetAddress': '1787 N. Richmond Road'}","{'@type': 'GeoCoordinates', 'latitude': 42.3530659, 'longitude': -88.267826}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '82'}"
Stucky's Bar and Grille,https://www.ubereats.com/chicago/food-delivery/stuckys-bar-and-grille/RjLOGVeHRUGRvamQyTApwA,fox-lake-illinois,"['American', 'Burgers', 'Sandwich', 'Comfort Food', 'Salads']",,,$,42.3863233,-88.2308092,+18153318050,60051,4000 N,Johnsburg,IL,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '12:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Johnsburg', 'addressRegion': 'IL', 'postalCode': '60051', 'addressCountry': 'US', 'streetAddress': '4000 N'}","{'@type': 'GeoCoordinates', 'latitude': 42.3863233, 'longitude': -88.2308092}",{}
