name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
The Original Sunrise Cafe,https://www.ubereats.com/boise/food-delivery/the-original-sunrise-cafe/dEa2sCgKSX6fxNz5d26E9A,meridian-idaho,"['Burgers', 'American', 'Sandwiches']",,,$,43.618963,-116.2655759,+12085764455,83704,6767 West Fairview Avenue,Boise,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boise', 'addressRegion': 'ID', 'postalCode': '83704', 'addressCountry': 'US', 'streetAddress': '6767 West Fairview Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 43.618963, 'longitude': -116.2655759}",{}
Sonic (851 N. Orchard),https://www.ubereats.com/boise/food-delivery/sonic-851-n-orchard/rKPsCYkfT_qdRC2qDcDHpQ,meridian-idaho,"['American', 'Burgers', 'Breakfast and Brunch', 'Fast Food']",4.5,102,$$,43.612313,-116.244012,+12083279999,83706,851 N. Orchard,Boise,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '7:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boise', 'addressRegion': 'ID', 'postalCode': '83706', 'addressCountry': 'US', 'streetAddress': '851 N. Orchard'}","{'@type': 'GeoCoordinates', 'latitude': 43.612313, 'longitude': -116.244012}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '102'}"
Costa Vida Fresh Mexican Grill - 1850 CALDWELL BLVD,https://www.ubereats.com/boise/food-delivery/costa-vida-fresh-mexican-grill-1850-caldwell-blvd/42DO9To6Tw28QB1RhQgfhg,meridian-idaho,"['Mexican', 'Desserts', 'Salads']",4.1,88,$,43.6067083,-116.601992,+12084663005,83651,1850 Caldwell Blvd,Nampa,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Nampa', 'addressRegion': 'ID', 'postalCode': '83651', 'addressCountry': 'US', 'streetAddress': '1850 Caldwell Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 43.6067083, 'longitude': -116.601992}","{'@type': 'AggregateRating', 'ratingValue': 4.1, 'reviewCount': '88'}"
Meshico Mexican food,https://www.ubereats.com/boise/food-delivery/meshico-mexican-food/W3YUtHisQae10sh3WbWDRA,meridian-idaho,"['Mexican', 'Latin American', 'New Mexican']",,,$,43.6566658,-116.30247,+12085738442,83714,9719 W Chinden Blvd,Boise,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boise', 'addressRegion': 'ID', 'postalCode': '83714', 'addressCountry': 'US', 'streetAddress': '9719 W Chinden Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 43.6566658, 'longitude': -116.30247}",{}
Panda Express (1500 North Eagle Rd.),https://www.ubereats.com/boise/food-delivery/panda-express-1500-north-eagle-rd/82f3c6fjQSOvj5Mdb-NSnQ,meridian-idaho,['Chinese'],4.6,137,$$,43.618667,-116.353743,+12082882203,83642,1500 N Eagle Rd,Meridian,Idaho,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Meridian', 'addressRegion': 'Idaho', 'postalCode': '83642', 'addressCountry': 'US', 'streetAddress': '1500 N Eagle Rd'}","{'@type': 'GeoCoordinates', 'latitude': 43.618667, 'longitude': -116.353743}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '137'}"
Burger King (4051 E Fairview Ave),https://www.ubereats.com/boise/food-delivery/burger-king-4051-e-fairview-ave/WpxVykT6SXeIhsfBerRoKw,meridian-idaho,"['American', 'burger', 'Fast Food']",,,$,43.6181515,-116.3440557,+12083751260,83642,4051 E Fairview Ave,Meridian,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:30', 'closes': '10:29'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:30', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Meridian', 'addressRegion': 'ID', 'postalCode': '83642', 'addressCountry': 'US', 'streetAddress': '4051 E Fairview Ave'}","{'@type': 'GeoCoordinates', 'latitude': 43.6181515, 'longitude': -116.3440557}",{}
Coned,https://www.ubereats.com/boise/food-delivery/coned/qmlUW31iQu-7AEiQ-tiyKQ,meridian-idaho,"['Pizza', 'American', 'Italian']",,,$,43.5907146,-116.3573143,+12084094078,83642,2976 E Overland Rd,Meridian,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Meridian', 'addressRegion': 'ID', 'postalCode': '83642', 'addressCountry': 'US', 'streetAddress': '2976 E Overland Rd'}","{'@type': 'GeoCoordinates', 'latitude': 43.5907146, 'longitude': -116.3573143}",{}
Sam's Place,https://www.ubereats.com/boise/food-delivery/sams-place/cZ3GP_pcSNWBhf5Oduspjg,meridian-idaho,['Bar Food'],,,$,43.635393,-116.31473,+12083760074,83713,3395 N Five Mile Rd,Boise,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boise', 'addressRegion': 'ID', 'postalCode': '83713', 'addressCountry': 'US', 'streetAddress': '3395 N Five Mile Rd'}","{'@type': 'GeoCoordinates', 'latitude': 43.635393, 'longitude': -116.31473}",{}
Wild West Home of Mamma Italia,https://www.ubereats.com/boise/food-delivery/wild-west-home-of-mamma-italia/oOZ7KvEZRYiK-JdRSpKI6w,meridian-idaho,"['Breakfast & Brunch', 'Mexican', 'Sandwich']",4.4,48,$$,43.6952941,-116.3530985,+12089395677,83616,83 E State St,Eagle,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '7:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '7:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '16:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '16:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Eagle', 'addressRegion': 'ID', 'postalCode': '83616', 'addressCountry': 'US', 'streetAddress': '83 E State St'}","{'@type': 'GeoCoordinates', 'latitude': 43.6952941, 'longitude': -116.3530985}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '48'}"
Arby's (7190),https://www.ubereats.com/boise/food-delivery/arbys-7190/uqaR3HPlSuiKl239hGSs2A,meridian-idaho,"['American', 'Sandwich', 'Chicken', 'Fast Food', 'Kids Friendly']",4.4,51,$,43.6164531,-116.3538266,+12088559599,83642,1270 N. Eagle Rd.,Meridian,ID,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Meridian', 'addressRegion': 'ID', 'postalCode': '83642', 'addressCountry': 'US', 'streetAddress': '1270 N. Eagle Rd.'}","{'@type': 'GeoCoordinates', 'latitude': 43.6164531, 'longitude': -116.3538266}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '51'}"
