name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
SoBol -Westhampton Beach,https://www.ubereats.com/nyc-suburbs/food-delivery/sobol-westhampton-beach/hWVDNILbRCisA2opEhrWhw,hampton-bays-new-york,"['Healthy', 'Juice and Smoothies', 'Vegetarian Friendly', 'Breakfast and Brunch', 'Desserts', 'Ice Cream and Frozen Yogurt']",4.7,38,$,40.8121172,-72.6453112,+16312484400,11978,87 Sunset Ave,Westhampton Beach,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '8:0', 'closes': '17:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Westhampton Beach', 'addressRegion': 'NY', 'postalCode': '11978', 'addressCountry': 'US', 'streetAddress': '87 Sunset Ave'}","{'@type': 'GeoCoordinates', 'latitude': 40.8121172, 'longitude': -72.6453112}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '38'}"
Ted's East End Market,https://www.ubereats.com/nyc-suburbs/food-delivery/teds-east-end-market/nkacR26LQHqkJrIz2tMwGA,hampton-bays-new-york,"['American', 'Deli', 'Healthy']",4.8,43,$$,40.890426,-72.3813133,+16312830929,11968,264 NY-27A,Southampton,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:0', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '6:30', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:0', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '7:0', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '7:0', 'closes': '13:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Southampton', 'addressRegion': 'NY', 'postalCode': '11968', 'addressCountry': 'US', 'streetAddress': '264 NY-27A'}","{'@type': 'GeoCoordinates', 'latitude': 40.890426, 'longitude': -72.3813133}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '43'}"
Gemelli Gelato,https://www.ubereats.com/nyc-suburbs/food-delivery/gemelli-gelato/cgvZfBFiQH21va-zO8hBfA,hampton-bays-new-york,"['Ice Cream and Frozen Yogurt', 'Italian']",4.8,11,$$,40.87634599999999,-72.53192109999999,+16315945600,11946,139 W Montauk Hwy,Hampton Bays,New York,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hampton Bays', 'addressRegion': 'New York', 'postalCode': '11946', 'addressCountry': 'US', 'streetAddress': '139 W Montauk Hwy'}","{'@type': 'GeoCoordinates', 'latitude': 40.87634599999999, 'longitude': -72.53192109999999}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '11'}"
Azao,https://www.ubereats.com/nyc-suburbs/food-delivery/azao/obbkARwzR42MgMXeKJOlrA,hampton-bays-new-york,"['Caribbean', 'Seafood', 'Latin American']",,,$,40.8777886,-72.5249426,+16317282608,11946,40 W Montauk Hwy,Hampton Bays,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '6:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '6:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '5:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '5:30', 'closes': '14:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hampton Bays', 'addressRegion': 'NY', 'postalCode': '11946', 'addressCountry': 'US', 'streetAddress': '40 W Montauk Hwy'}","{'@type': 'GeoCoordinates', 'latitude': 40.8777886, 'longitude': -72.5249426}",{}
The Garden at Water Mill,https://www.ubereats.com/nyc-suburbs/food-delivery/the-garden-at-water-mill/0nlzCHApRo-DDgGxjvPHxw,hampton-bays-new-york,"['American', 'Seafood', 'Comfort Food']",,,$,40.9107546,-72.3517162,+16315009373,11976,755 Montauk Hwy,Water Mill,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '15:5'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '16:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Water Mill', 'addressRegion': 'NY', 'postalCode': '11976', 'addressCountry': 'US', 'streetAddress': '755 Montauk Hwy'}","{'@type': 'GeoCoordinates', 'latitude': 40.9107546, 'longitude': -72.3517162}",{}
Union Burger Bar,https://www.ubereats.com/nyc-suburbs/food-delivery/union-burger-bar/U48zQg8eRWuGRsRELhLiLw,hampton-bays-new-york,"['Burgers', 'American', 'Wings', 'Salads', 'Bar Food', 'Kids Friendly', 'Family Meals']",4.6,225,$$$,40.890256199999996,-72.39267889999999,+16313773323,11968,40 Bowden Sq,Southampton,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '15:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '16:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '20:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Southampton', 'addressRegion': 'NY', 'postalCode': '11968', 'addressCountry': 'US', 'streetAddress': '40 Bowden Sq'}","{'@type': 'GeoCoordinates', 'latitude': 40.890256199999996, 'longitude': -72.39267889999999}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '225'}"
Dunkin' (20 County Rd 39),https://www.ubereats.com/nyc-suburbs/food-delivery/dunkin-20-county-rd-39/p79T88r9QoOtq8bOZQ6XRA,hampton-bays-new-york,"['Breakfast and Brunch', 'Donuts']",4.4,33,$,40.8961983,-72.39916,+16313773999,11968,20 County Rd 39,Southampton,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Southampton', 'addressRegion': 'NY', 'postalCode': '11968', 'addressCountry': 'US', 'streetAddress': '20 County Rd 39'}","{'@type': 'GeoCoordinates', 'latitude': 40.8961983, 'longitude': -72.39916}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '33'}"
Guava Tropical,https://www.ubereats.com/nyc-suburbs/food-delivery/guava-tropical/106kXPuHSCKWiwrK3-ljNg,hampton-bays-new-york,"['Spanish', 'Seafood', 'Mediterranean']",,,$,40.877901,-72.5244342,+19179378875,11946,26 W Montauk Hwy,Hampton Bays,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '16:0', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '16:0', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Hampton Bays', 'addressRegion': 'NY', 'postalCode': '11946', 'addressCountry': 'US', 'streetAddress': '26 W Montauk Hwy'}","{'@type': 'GeoCoordinates', 'latitude': 40.877901, 'longitude': -72.5244342}",{}
Local Burger Co Southampton,https://www.ubereats.com/nyc-suburbs/food-delivery/local-burger-co-southampton/C5gM1z_-Q9639YjfQqoi8g,hampton-bays-new-york,"['Burgers', 'American', 'Sandwiches']",4.4,57,$,40.8945668,-72.4209832,+16319989700,11968,668 County Road 39,Southampton,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Southampton', 'addressRegion': 'NY', 'postalCode': '11968', 'addressCountry': 'US', 'streetAddress': '668 County Road 39'}","{'@type': 'GeoCoordinates', 'latitude': 40.8945668, 'longitude': -72.4209832}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '57'}"
Olga's Deli,https://www.ubereats.com/nyc-suburbs/food-delivery/olgas-deli/SnzT7QUfTP2fegSLazEUOg,hampton-bays-new-york,"['American', 'Breakfast and Brunch', 'Desserts']",,,$,40.8388285,-72.58335269999999,+16319964104,11942,690 Montauk Highway,East Quogue,NY,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '6:0', 'closes': '17:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'East Quogue', 'addressRegion': 'NY', 'postalCode': '11942', 'addressCountry': 'US', 'streetAddress': '690 Montauk Highway'}","{'@type': 'GeoCoordinates', 'latitude': 40.8388285, 'longitude': -72.58335269999999}",{}
