name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
"PrimoHoagies (3501 Philadelphia Pike, Suite 1)",https://www.ubereats.com/philadelphia/food-delivery/primohoagies-3501-philadelphia-pike-suite-1/gnV15AU-T2yEm_33WCm_jQ,eddystone-pennsylvania,"['American', 'salad', 'Sandwich']",4.6,25,$$,39.8020684,-75.45873329999999,+13027981575,19703,"3501 Philadelphia Pike, Suite 1",Claymont,DE,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:30', 'closes': '18:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Claymont', 'addressRegion': 'DE', 'postalCode': '19703', 'addressCountry': 'US', 'streetAddress': '3501 Philadelphia Pike, Suite 1'}","{'@type': 'GeoCoordinates', 'latitude': 39.8020684, 'longitude': -75.45873329999999}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '25'}"
La Cannelle Cafe,https://www.ubereats.com/philadelphia/food-delivery/la-cannelle-cafe/0TLyAnokS8ubSQqT67FB9g,eddystone-pennsylvania,"['Breakfast and Brunch', 'American', 'Sandwiches']",,,$,39.9045928,-75.3757562,+12157605860,19086,21 N Providence Rd,Nether Providence Township,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '8:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '8:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '8:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '15:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '8:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Nether Providence Township', 'addressRegion': 'PA', 'postalCode': '19086', 'addressCountry': 'US', 'streetAddress': '21 N Providence Rd'}","{'@type': 'GeoCoordinates', 'latitude': 39.9045928, 'longitude': -75.3757562}",{}
Buenos Nachos,https://www.ubereats.com/philadelphia/food-delivery/buenos-nachos/MZI5m3EQTwmH_uayBRTwVA,eddystone-pennsylvania,"['Mexican', 'Latin American', 'New Mexican']",,,$,39.88513289999999,-75.3299359,+16105836600,19033,148 Morton Ave,Folsom,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '0:0', 'closes': '0:1'}]","{'@type': 'PostalAddress', 'addressLocality': 'Folsom', 'addressRegion': 'PA', 'postalCode': '19033', 'addressCountry': 'US', 'streetAddress': '148 Morton Ave'}","{'@type': 'GeoCoordinates', 'latitude': 39.88513289999999, 'longitude': -75.3299359}",{}
,https://www.ubereats.com/new-jersey/food-delivery/ginza/F-8T9IoSTYOjuXEEicVxBQ,eddystone-pennsylvania,,,,,,,,,,,,,,,
N Y Fried Chicken,https://www.ubereats.com/philadelphia/food-delivery/n-y-fried-chicken/Pe8OCdLERYuC2HrEkDZGJA,eddystone-pennsylvania,"['Wings', 'American', 'Fast Food']",4.4,30,$,39.8503479,-75.3725293,+16108763754,19013,1039 Kerlin Street,Chester,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '23:20'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '1:20'}]","{'@type': 'PostalAddress', 'addressLocality': 'Chester', 'addressRegion': 'PA', 'postalCode': '19013', 'addressCountry': 'US', 'streetAddress': '1039 Kerlin Street'}","{'@type': 'GeoCoordinates', 'latitude': 39.8503479, 'longitude': -75.3725293}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '30'}"
,https://www.ubereats.com/new-jersey/food-delivery/bamboo-bistro-philly/wBK6Z6TqRFmLluBgfYRpWg,eddystone-pennsylvania,,,,,,,,,,,,,,,
Wing Squad - Springfield Square,https://www.ubereats.com/philadelphia/food-delivery/wing-squad-springfield-square/uE6JY4hKTCGOiLZY8Mx9UQ,eddystone-pennsylvania,"['Wings', 'American', 'Desserts']",,,$,39.91414789999999,-75.3400336,+18887996601,19064,965 Baltimore Pike,Springfield,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday'], 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Springfield', 'addressRegion': 'PA', 'postalCode': '19064', 'addressCountry': 'US', 'streetAddress': '965 Baltimore Pike'}","{'@type': 'GeoCoordinates', 'latitude': 39.91414789999999, 'longitude': -75.3400336}",{}
Hometown Breakfast Cafe,https://www.ubereats.com/philadelphia/food-delivery/hometown-breakfast-cafe/ezhSjmMvRlqdfC1RGQNbFA,eddystone-pennsylvania,"['Breakfast and Brunch', 'Cafe']",4.7,50,$,39.931526,-75.387992,+16105653111,19063,1015 N Providence Rd,Media,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:30', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '9:0', 'closes': '12:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:30', 'closes': '12:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Media', 'addressRegion': 'PA', 'postalCode': '19063', 'addressCountry': 'US', 'streetAddress': '1015 N Providence Rd'}","{'@type': 'GeoCoordinates', 'latitude': 39.931526, 'longitude': -75.387992}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '50'}"
Tony Lukes,https://www.ubereats.com/philadelphia/food-delivery/tony-lukes/gQE-0NBnQki8HL1i-yTuIA,eddystone-pennsylvania,"['Burgers', 'American', 'Sandwiches']",,,$,39.9150646,-75.3520101,+12672518048,19064,1250 Baltimore Pike,Springfield,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '19:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Springfield', 'addressRegion': 'PA', 'postalCode': '19064', 'addressCountry': 'US', 'streetAddress': '1250 Baltimore Pike'}","{'@type': 'GeoCoordinates', 'latitude': 39.9150646, 'longitude': -75.3520101}",{}
From the Roots Natural Smoothie Bar,https://www.ubereats.com/philadelphia/food-delivery/from-the-roots-natural-smoothie-bar/DomrxrLjRe6e30TWK9-jRw,eddystone-pennsylvania,"['Healthy', 'Vegetarian Friendly']",,,$,39.91825550000001,-75.3892595,+14845574244,,,,,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '14:0'}]",,"{'@type': 'GeoCoordinates', 'latitude': 39.91825550000001, 'longitude': -75.3892595}",{}
320 Market Cafe (Swarthmore),https://www.ubereats.com/philadelphia/food-delivery/320-market-cafe-swarthmore/h5OAlbhrQeWemDo_GjriLg,eddystone-pennsylvania,"['Burgers', 'American', 'Sandwiches']",,,$,39.88952760000001,-75.3533817,+16103287211,19081,713 South Chester Road,Swarthmore,PA,[],"{'@type': 'PostalAddress', 'addressLocality': 'Swarthmore', 'addressRegion': 'PA', 'postalCode': '19081', 'addressCountry': 'US', 'streetAddress': '713 South Chester Road'}","{'@type': 'GeoCoordinates', 'latitude': 39.88952760000001, 'longitude': -75.3533817}",{}
Taza Tarka ,https://www.ubereats.com/philadelphia/food-delivery/taza-tarka/56yAt2Y2SK2Kam0BJmQe4w,eddystone-pennsylvania,"['Indian', 'Vegetarian', 'Asian']",,,$,39.945952,-75.3254577,+16107619400,19026,5059 State Rd,Drexel Hill,PA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Drexel Hill', 'addressRegion': 'PA', 'postalCode': '19026', 'addressCountry': 'US', 'streetAddress': '5059 State Rd'}","{'@type': 'GeoCoordinates', 'latitude': 39.945952, 'longitude': -75.3254577}",{}
