name,url,city,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString
Hooters (S I-35 East & Teasley Ln),https://www.ubereats.com/dallas/food-delivery/hooters-s-i-35-east-%26-teasley-ln/AivAv0XWQSC4OVWGhvCuMg,cross-roads-texas,"['American', 'Wings']",4.2,177,$$,33.193381,-97.119527,+19404426049,76205,985 S Interstate 35 E,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '23:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76205', 'addressCountry': 'US', 'streetAddress': '985 S Interstate 35 E'}","{'@type': 'GeoCoordinates', 'latitude': 33.193381, 'longitude': -97.119527}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '177'}"
Red Lobster (2801 South I-35 East),https://www.ubereats.com/dallas/food-delivery/red-lobster-2801-south-i-35-east/wpbM4L3ATyuUm2Ur3nfVyw,cross-roads-texas,"['Seafood', 'American', 'Family Meals']",4.3,121,$$,33.183221,-97.102309,+19403826410,76210,2801 South I-35 East,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76210', 'addressCountry': 'US', 'streetAddress': '2801 South I-35 East'}","{'@type': 'GeoCoordinates', 'latitude': 33.183221, 'longitude': -97.102309}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '121'}"
Cafe Brazil - Denton,https://www.ubereats.com/dallas/food-delivery/cafe-brazil-denton/jFo-4fRGR6-ipCh7cQNDSw,cross-roads-texas,"['Cafe', 'Breakfast and Brunch', 'Coffee and Tea']",4.5,112,$,33.230439,-97.137465,+19404425323,76201,Cafe Brazil,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '7:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76201', 'addressCountry': 'US', 'streetAddress': 'Cafe Brazil'}","{'@type': 'GeoCoordinates', 'latitude': 33.230439, 'longitude': -97.137465}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '112'}"
Starwood Cafe (Aubrey),https://www.ubereats.com/dallas/food-delivery/starwood-cafe-aubrey/vGEBUetOTwKJkEMZSUt7xQ,cross-roads-texas,"['Breakfast and Brunch', 'Cafe', 'Burgers', 'American']",4.4,64,$,33.22162709010788,-96.93554200094229,+19723306792,76227,26735 US-380,Aubrey,Texas,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '7:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '7:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '7:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '7:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Aubrey', 'addressRegion': 'Texas', 'postalCode': '76227', 'addressCountry': 'US', 'streetAddress': '26735 US-380'}","{'@type': 'GeoCoordinates', 'latitude': 33.22162709010788, 'longitude': -96.93554200094229}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '64'}"
Dee’s Pie’s,https://www.ubereats.com/dallas/food-delivery/dees-pies/rGSSN6ZBQvi-M_WpQuWYuw,cross-roads-texas,"['Dessert: Other', 'Pastry', 'American']",,,,33.19702229999999,-96.98685599999999,+12142891684,76227,8524 Bonanza St,Aubrey,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '8:0', 'closes': '17:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Aubrey', 'addressRegion': 'TX', 'postalCode': '76227', 'addressCountry': 'US', 'streetAddress': '8524 Bonanza St'}","{'@type': 'GeoCoordinates', 'latitude': 33.19702229999999, 'longitude': -96.98685599999999}",{}
J Sushi,https://www.ubereats.com/dallas/food-delivery/j-sushi/2YgxozZ6ReKGzle6ReBYEg,cross-roads-texas,"['Sushi', 'Asian', 'Japanese']",4.8,500,$$,33.195209,-97.09437,+19403878833,76205,1400 S Loop 288,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '14:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '14:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76205', 'addressCountry': 'US', 'streetAddress': '1400 S Loop 288'}","{'@type': 'GeoCoordinates', 'latitude': 33.195209, 'longitude': -97.09437}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '500'}"
Komodo Loco,https://www.ubereats.com/dallas/food-delivery/komodo-loco/LSzE4E36S9CUVOVy-uLryg,cross-roads-texas,"['Sushi', 'Japanese']",4.9,235,$$,33.214887,-97.130009,+19408080400,76209,109 Oakland St,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76209', 'addressCountry': 'US', 'streetAddress': '109 Oakland St'}","{'@type': 'GeoCoordinates', 'latitude': 33.214887, 'longitude': -97.130009}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '235'}"
940's Kitchen & Cocktails,https://www.ubereats.com/dallas/food-delivery/940s-kitchen-%26-cocktails/hVm-ZYQSR0S1oZHTfd0e5A,cross-roads-texas,['Traditional American'],4.6,57,$$,33.215435,-97.134581,+19402186222,76201,219 W Oak St,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76201', 'addressCountry': 'US', 'streetAddress': '219 W Oak St'}","{'@type': 'GeoCoordinates', 'latitude': 33.215435, 'longitude': -97.134581}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '57'}"
SJ donuts,https://www.ubereats.com/dallas/food-delivery/sj-donuts/-R_3LEpsQEq2tkvcgDpXHA,cross-roads-texas,"['Bakery', 'Sandwich']",,,,33.2325195,-97.0919102,+19403872333,76209,2912 E University Dr 110,Denton,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '4:30', 'closes': '12:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Denton', 'addressRegion': 'TX', 'postalCode': '76209', 'addressCountry': 'US', 'streetAddress': '2912 E University Dr 110'}","{'@type': 'GeoCoordinates', 'latitude': 33.2325195, 'longitude': -97.0919102}",{}
Sonic (26741 E University Drive),https://www.ubereats.com/dallas/food-delivery/sonic-26741-e-university-drive/15oahy2GRXauSbDVBGjrEw,cross-roads-texas,"['American', 'Burgers', 'Breakfast and Brunch', 'Fast Food']",4.6,236,$$,33.221374,-96.933485,+19723476570,76227,26741 E University Drive,Aubrey,TX,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '6:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '6:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Aubrey', 'addressRegion': 'TX', 'postalCode': '76227', 'addressCountry': 'US', 'streetAddress': '26741 E University Drive'}","{'@type': 'GeoCoordinates', 'latitude': 33.221374, 'longitude': -96.933485}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '236'}"
